id,amountUSD,budgetYear,childFlowIds,contributionType,createdAt,date,decisionDate,description,grandBargainEarmarkingType,exchangeRate,firstReportedDate,flowType,keywords,newMoney,originalCurrency,method,parentFlowId,status,updatedAt,versionId,boundary,onBoundary,originalAmount,refCode,sourceObjects_Organization.id,sourceObjects_Organization.name,sourceObjects_Organization.behavior,sourceObjects_Organization.organizationTypes,sourceObjects_Organization.organizationSubTypes,sourceObjects_Organization.organizationLevels,sourceObjects_UsageYear.id,sourceObjects_UsageYear.name,sourceObjects_UsageYear.behavior,sourceObjects_UsageYear.organizationTypes,sourceObjects_UsageYear.organizationSubTypes,sourceObjects_UsageYear.organizationLevels,sourceObjects_Location.id,sourceObjects_Location.name,sourceObjects_Location.behavior,sourceObjects_Location.organizationTypes,sourceObjects_Location.organizationSubTypes,sourceObjects_Location.organizationLevels,sourceObjects_GlobalCluster.id,sourceObjects_GlobalCluster.name,sourceObjects_GlobalCluster.behavior,sourceObjects_GlobalCluster.organizationTypes,sourceObjects_GlobalCluster.organizationSubTypes,sourceObjects_GlobalCluster.organizationLevels,destinationObjects_GlobalCluster.id,destinationObjects_GlobalCluster.name,destinationObjects_GlobalCluster.behavior,destinationObjects_GlobalCluster.organizationTypes,destinationObjects_GlobalCluster.organizationSubTypes,destinationObjects_GlobalCluster.organizationLevels,destinationObjects_GlobalCluster.code,destinationObjects_Location.id,destinationObjects_Location.name,destinationObjects_Location.behavior,destinationObjects_Location.organizationTypes,destinationObjects_Location.organizationSubTypes,destinationObjects_Location.organizationLevels,destinationObjects_Location.code,destinationObjects_Organization.id,destinationObjects_Organization.name,destinationObjects_Organization.behavior,destinationObjects_Organization.organizationTypes,destinationObjects_Organization.organizationSubTypes,destinationObjects_Organization.organizationLevels,destinationObjects_Organization.code,destinationObjects_Plan.id,destinationObjects_Plan.name,destinationObjects_Plan.behavior,destinationObjects_Plan.organizationTypes,destinationObjects_Plan.organizationSubTypes,destinationObjects_Plan.organizationLevels,destinationObjects_Plan.code,destinationObjects_Project.id,destinationObjects_Project.name,destinationObjects_Project.behavior,destinationObjects_Project.organizationTypes,destinationObjects_Project.organizationSubTypes,destinationObjects_Project.organizationLevels,destinationObjects_Project.code,destinationObjects_UsageYear.id,destinationObjects_UsageYear.name,destinationObjects_UsageYear.behavior,destinationObjects_UsageYear.organizationTypes,destinationObjects_UsageYear.organizationSubTypes,destinationObjects_UsageYear.organizationLevels,destinationObjects_UsageYear.code,destinationObjects_Emergency.id,destinationObjects_Emergency.name,destinationObjects_Emergency.behavior,destinationObjects_Emergency.organizationTypes,destinationObjects_Emergency.organizationSubTypes,destinationObjects_Emergency.organizationLevels,destinationObjects_Emergency.code,reportDetails_sourceType,reportDetails_organization,reportDetails_reportChannel,reportDetails_date,amountUSD_defl,amountUSD_defl_millions,COVID,deflator,destination_org_country,destination_org_iso3,destination_orgtype,domestic_response,dummy,multiyear,new_to_country,new_to_plan,new_to_sector,newMoney_dest,reportDetails_destinationType,source_org_country,source_org_iso3,source_orgtype,sourceObjects_Emergency.behavior,sourceObjects_Emergency.code,sourceObjects_Emergency.id,sourceObjects_Emergency.name,sourceObjects_Emergency.organizationLevels,sourceObjects_Emergency.organizationSubTypes,sourceObjects_Emergency.organizationTypes,sourceObjects_GlobalCluster.code,sourceObjects_Location.code,sourceObjects_Organization.code,sourceObjects_Plan.behavior,sourceObjects_Plan.code,sourceObjects_Plan.id,sourceObjects_Plan.name,sourceObjects_Plan.organizationLevels,sourceObjects_Plan.organizationSubTypes,sourceObjects_Plan.organizationTypes,sourceObjects_Project.behavior,sourceObjects_Project.code,sourceObjects_Project.id,sourceObjects_Project.name,sourceObjects_Project.organizationLevels,sourceObjects_Project.organizationSubTypes,sourceObjects_Project.organizationTypes,sourceObjects_UsageYear.code,year
1743,4837,,,financial,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Cash,,,2001-04-23T00:00:00Z,Standard,Food,TRUE,"",Traditional aid,,paid,2001-04-23T00:00:00Z,1,incoming,single,,"",2922,"Cyprus, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,59,Cyprus,single,,,,,Unspecified,"",,,,6,Food Security,single,"","","","",12,Armenia,single,,,,,4396,Office for the Coordination of Humanitarian Affairs,single,Multilateral Organizations,UN Agencies,International Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,48,ARMENIA - Drought - August 2000,single,,,,,Primary; Primary,"Poland, Government of; Food and Agriculture Organization of the United Nations",Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z,7896.93614436375,0.00789693614436375,FALSE,0.612516033,Armenia,ARM,Multilateral: UN,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Cyprus,CYP,Governments: Non-DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
1744,15000,,,financial,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Cash,,,2001-04-23T00:00:00Z,Standard,Food,TRUE,"",Traditional aid,,paid,2001-04-23T00:00:00Z,1,incoming,single,,"",86,"Poland, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,178,Poland,single,,,,,Unspecified,"",,,,6,Food Security,single,"","","","",12,Armenia,single,,,,,4399,Food and Agriculture Organization of the United Nations,single,Multilateral Organizations,UN Agencies,International Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,48,ARMENIA - Drought - August 2000,single,,,,,Primary; Primary,International Federation of Red Cross and Red Crescent Societies; International Federation of Red Cross and Red Crescent Societies,Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z,26988.3072187396,0.0269883072187396,FALSE,0.555796252,Armenia,ARM,Multilateral: UN,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Poland,POL,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
1745,252643,,,in kind,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,"In response to IFRC apeal - CHF 444,652",,,2001-04-23T00:00:00Z,Standard,Food,FALSE,"",Traditional aid,,paid,2001-04-23T00:00:00Z,1,internal,single,,"",4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,21,2000,single,,,,,"","",,,,,Unspecified,"",,,,6,Food Security,single,"","","","",118,"Korea, Democratic People's Republic of",single,,,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,29,"KOREA, DPR - Tropical Storm - September 2000",single,,,,,Primary; Primary,International Federation of Red Cross and Red Crescent Societies; International Federation of Red Cross and Red Crescent Societies,Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z,496583.904379533,0.496583904379533,FALSE,0.508761959,"Korea, Democratic People's Republic of",PRK,Red Cross: International,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,Switzerland,CHE,Red Cross: International,,,,,,,,,,,,,,,,,,,,,,,,,,2000
10680,1054800,2000,,financial,2002-09-19T00:00:00Z,2000-01-02T00:00:00Z,2000-01-02T00:00:00Z,In kind assistance,,,2002-09-13T00:00:00Z,Standard,Humanitarian aid|Bilateral aid,TRUE,"",Traditional aid,,commitment,2002-09-19T00:00:00Z,1,incoming,single,,"",2998,"Saudi Arabia (Kingdom of), Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,196,Saudi Arabia,single,,,,,Unspecified,"",,,,4,Emergency Shelter and NFI,single,"","","","",218,Syrian Arab Republic,single,,,,,2516,"Syrian Arab Republic, Government of",single,Governments,National Governments,National and Sub-National State Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,,"","",,,,,Primary,"Saudi Arabia (Kingdom of), Government of",,2002-09-13T00:00:00.000Z,2913806.49611611,2.91380649611611,FALSE,0.362000703,Syrian Arab Republic,SYR,Governments: National,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Saudi Arabia,SAU,Governments: Non-DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
1746,18181,,,in kind,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,"Release from Disaster Relief Emergeny Fuhd - CHF 32,000",,,2001-04-23T00:00:00Z,Standard,Food,FALSE,"",Traditional aid,,paid,2001-04-23T00:00:00Z,1,internal,single,,"",4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,21,2000,single,,,,,"","",,,,,Unspecified,"",,,,6,Food Security,single,"","","","",234,Ukraine,single,,,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,32,UKRAINE - Cold Wave - December 2000,single,,,,,Primary; Primary,"Russian Federation, Government of; NA",Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z,35735.7693089628,0.0357357693089628,FALSE,0.508761959,Ukraine,UKR,Red Cross: International,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,Switzerland,CHE,Red Cross: International,,,,,,,,,,,,,,,,,,,,,,,,,,2000
1747,94770,2000,,in kind,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,"Medicines, dry rations - 2,000 pieces, tent  10 sets, winter working clothes - 500 sets, tool kits for electrician - 300 sets including airlift",,,2001-04-23T00:00:00Z,Standard,Bilateral aid,TRUE,"",Traditional aid,,paid,2002-03-06T00:00:00Z,1,incoming,single,,"",3006,"Russian Federation, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,184,Russian Federation,single,,,,,Unspecified,"",,,,4,Emergency Shelter and NFI,single,"","","","",234,Ukraine,single,,,,,4940,"Ukraine, Government of",single,Governments,National Governments,National and Sub-National State Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,32,UKRAINE - Cold Wave - December 2000,single,,,,,Primary; Primary,"NA; Germany, Government of",Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z,406749.094110925,0.406749094110925,FALSE,0.232993758,Ukraine,UKR,Governments: National,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Russian Federation,RUS,Governments: Non-DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
1748,391342,,,financial,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,"Cash - DEM 907,000",,,2001-04-23T00:00:00Z,Standard,Food|Bilateral aid,TRUE,"",Traditional aid,,paid,2001-04-23T00:00:00Z,1,incoming,single,,"",4306,"Germany, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,83,Germany,single,,,,,Unspecified,"",,,,6,Food Security,single,"","","","",133,Madagascar,single,,,,,4436,"Madagascar, Government of",single,Governments,National Governments,National and Sub-National State Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,70,MADAGASCAR - Drought - June 2000,single,,,,,Primary; Primary,"Germany, Government of; NA",Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z,640226.31968172,0.64022631968172,FALSE,0.61125572,Madagascar,MDG,Governments: National,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Germany,DEU,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
1749,28304,,,financial,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,"Cash - DEM 64,000",,,2001-04-23T00:00:00Z,Standard,Food|Bilateral aid,TRUE,"",Traditional aid,,paid,2001-04-23T00:00:00Z,1,incoming,single,,"",4306,"Germany, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,83,Germany,single,,,,,Unspecified,"",,,,6,Food Security,single,"","","","",133,Madagascar,single,,,,,4436,"Madagascar, Government of",single,Governments,National Governments,National and Sub-National State Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,70,MADAGASCAR - Drought - June 2000,single,,,,,Primary; Primary,"Sweden, Government of; International Federation of Red Cross and Red Crescent Societies",Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z,46304.679161121,0.046304679161121,FALSE,0.61125572,Madagascar,MDG,Governments: National,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Germany,DEU,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
1750,1043737,,,financial,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,"Cash - SEK 10,500,000",,,2001-04-23T00:00:00Z,Standard,Food,TRUE,"",Traditional aid,,paid,2001-04-23T00:00:00Z,1,incoming,single,,"",2921,"Sweden, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,216,Sweden,single,,,,,Unspecified,"",,,,6,Food Security,single,"","","","",220,Tajikistan,single,,,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,39,TAJIKISTAN - Drought - July 2000,single,,,,,Primary; Primary,"Sweden, Government of; Office for the Coordination of Humanitarian Affairs",Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z,1459146.97634496,1.45914697634496,FALSE,0.715306283,Tajikistan,TJK,Red Cross: International,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Sweden,SWE,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
1751,328031,,,financial,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,"Cash - SEK 3,300,000",,,2001-04-23T00:00:00Z,Standard,Food,TRUE,"",Traditional aid,,paid,2001-04-23T00:00:00Z,1,incoming,single,,"",2921,"Sweden, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,216,Sweden,single,,,,,Unspecified,"",,,,6,Food Security,single,"","","","",116,Kenya,single,,,,,4396,Office for the Coordination of Humanitarian Affairs,single,Multilateral Organizations,UN Agencies,International Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,59,KENYA - Drought - January 2000,single,,,,,Primary; Primary,"Médecins Sans Frontières; Sweden, Government of",Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z,458588.170963962,0.458588170963962,FALSE,0.715306283,Kenya,KEN,Multilateral: UN,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Sweden,SWE,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
1752,198807,,,financial,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,"Cash - SEK 2,000,000",,,2001-04-23T00:00:00Z,Standard,Food,TRUE,"",Traditional aid,,paid,2001-04-23T00:00:00Z,1,incoming,single,,"",2921,"Sweden, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,216,Sweden,single,,,,,Unspecified,"",,,,6,Food Security,single,"","","","",116,Kenya,single,,,,,2904,Médecins Sans Frontières,single,NGOs,International NGOs,International Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,59,KENYA - Drought - January 2000,single,,,,,Primary; Primary,"Finland, Government of; World Food Programme",Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z,277932.69082749,0.27793269082749,FALSE,0.715306283,Kenya,KEN,NGOs: International,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Sweden,SWE,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
1753,436436,,,financial,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,"Cash - FIM 3,000,000",,,2001-04-23T00:00:00Z,Standard,Food,TRUE,"",Traditional aid,,paid,2001-04-23T00:00:00Z,1,incoming,single,,"",5295,"Finland, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,75,Finland,single,,,,,Unspecified,"",,,,6,Food Security,single,"","","","",1,Afghanistan,single,,,,,3049,World Food Programme,single,Multilateral Organizations,UN Agencies,International Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,44,AFGHANISTAN - Drought - April 2000,single,,,,,Primary; Primary,"Sweden, Government of; Office for the Coordination of Humanitarian Affairs",Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z,738795.446666661,0.738795446666661,FALSE,0.59073997,Afghanistan,AFG,Multilateral: UN,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Finland,FIN,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
1754,211410,1997,,financial,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,"Cash for shelter - SEK 2,000,000",,,2001-04-23T00:00:00Z,Standard,Food,TRUE,"",Traditional aid,,paid,2002-02-20T00:00:00Z,1,incoming,single,,"",2921,"Sweden, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,216,Sweden,single,,,,,Unspecified,"",,,,6,Food Security,single,"","","","",38,Cambodia,single,,,,,4396,Office for the Coordination of Humanitarian Affairs,single,Multilateral Organizations,UN Agencies,International Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,31,CAMBODIA - Floods - August 2000,single,,,,,Primary; Primary,"Sweden, Government of; World Health Organization",Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z,295551.71683009,0.29555171683009,FALSE,0.715306283,Cambodia,KHM,Multilateral: UN,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Sweden,SWE,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
1755,211410,1997,,financial,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,"Cash - SEK 2,000,000",,,2001-04-23T00:00:00Z,Standard,Food,TRUE,"",Traditional aid,,paid,2002-02-13T00:00:00Z,1,incoming,single,,"",2921,"Sweden, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,216,Sweden,single,,,,,Unspecified,"",,,,6,Food Security,single,"","","","",38,Cambodia,single,,,,,4398,World Health Organization,single,Multilateral Organizations,UN Agencies,International Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,31,CAMBODIA - Floods - August 2000,single,,,,,Primary; Primary,"Sweden, Government of; United Nations Children's Fund",Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z,295551.71683009,0.29555171683009,FALSE,0.715306283,Cambodia,KHM,Multilateral: UN,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Sweden,SWE,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
10681,1029733,2000,,financial,2002-09-19T00:00:00Z,2000-01-02T00:00:00Z,2000-01-02T00:00:00Z,In kind assistance,,,2002-09-13T00:00:00Z,Standard,Humanitarian aid|Bilateral aid,TRUE,"",Traditional aid,,commitment,2002-09-19T00:00:00Z,1,incoming,single,,"",2998,"Saudi Arabia (Kingdom of), Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,196,Saudi Arabia,single,,,,,Unspecified,"",,,,4,Emergency Shelter and NFI,single,"","","","",114,Jordan,single,,,,,4083,"Jordan, Government of",single,Governments,National Governments,National and Sub-National State Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,,"","",,,,,Primary,"Saudi Arabia (Kingdom of), Government of",,2002-09-13T00:00:00.000Z,2844560.77423695,2.84456077423695,FALSE,0.362000703,Jordan,JOR,Governments: National,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Saudi Arabia,SAU,Governments: Non-DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
1756,397614,,,financial,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,"Cash - SEK 4,000,000",,,2001-04-23T00:00:00Z,Standard,Food,TRUE,"",Traditional aid,,paid,2001-04-23T00:00:00Z,1,incoming,single,,"",2921,"Sweden, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,216,Sweden,single,,,,,Unspecified,"",,,,6,Food Security,single,"","","","",38,Cambodia,single,,,,,2915,United Nations Children's Fund,single,Multilateral Organizations,UN Agencies,International Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,31,CAMBODIA - Floods - August 2000,single,,,,,Primary; Primary,"NA; Germany, Government of",Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z,555865.38165498,0.55586538165498,FALSE,0.715306283,Cambodia,KHM,Multilateral: UN,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Sweden,SWE,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
1757,35380,,,financial,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,"Cash - EUR 40,903",,,2001-04-23T00:00:00Z,Standard,Food|Bilateral aid,TRUE,"",Traditional aid,,paid,2001-04-23T00:00:00Z,1,incoming,single,,"",4306,"Germany, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,83,Germany,single,,,,,Unspecified,"",,,,6,Food Security,single,"","","","",234,Ukraine,single,,,,,4940,"Ukraine, Government of",single,Governments,National Governments,National and Sub-National State Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,32,UKRAINE - Cold Wave - December 2000,single,,,,,Primary,"Germany, Government of",Other,2001-04-23T00:00:00.000Z,57880.8489514012,0.0578808489514012,FALSE,0.61125572,Ukraine,UKR,Governments: National,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Germany,DEU,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
1758,38000,2000,,in kind,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Dressing materials and medicines,,,2001-04-23T00:00:00Z,Standard,Bilateral aid,TRUE,"",Traditional aid,,paid,2002-03-06T00:00:00Z,1,incoming,single,,"",4306,"Germany, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,83,Germany,single,,,,,Unspecified,"",,,,4,Emergency Shelter and NFI,single,"","","","",234,Ukraine,single,,,,,4940,"Ukraine, Government of",single,Governments,National Governments,National and Sub-National State Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,32,UKRAINE - Cold Wave - December 2000,single,,,,,Primary; Primary,"NA; Denmark, Government of",Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z,62167.1074096452,0.0621671074096452,FALSE,0.61125572,Ukraine,UKR,Governments: National,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Germany,DEU,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
1759,435865,,,financial,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,"Cash - DKK 3,500,000",,,2001-04-23T00:00:00Z,Standard,Food|Bilateral aid,TRUE,"",Traditional aid,,paid,2001-04-23T00:00:00Z,1,incoming,single,,"",3776,"Denmark, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,61,Denmark,single,,,,,Unspecified,"",,,,6,Food Security,single,"","","","",152,Mozambique,single,,,,,3360,"Mozambique, Government of",single,Governments,National Governments,National and Sub-National State Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,22,MOZAMBIQUE - Floods - January 2000,single,,,,,Primary; Primary,"Switzerland, Government of; Food and Agriculture Organization of the United Nations",Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z,784224.140455239,0.784224140455239,FALSE,0.555791358,Mozambique,MOZ,Governments: National,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Denmark,DNK,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
1760,66000,,,financial,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,Cash for seed program,,,2001-04-23T00:00:00Z,Standard,Food,TRUE,"",Traditional aid,,paid,2001-04-23T00:00:00Z,1,incoming,single,,"",2924,"Switzerland, Government of",single,Governments,National Governments,National and Sub-National State Actors,21,2000,single,,,,217,Switzerland,single,,,,,Unspecified,"",,,,6,Food Security,single,"","","","",243,Viet Nam,single,,,,,4399,Food and Agriculture Organization of the United Nations,single,Multilateral Organizations,UN Agencies,International Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,53,VIET NAM - Floods - September 2000,single,,,,,Primary; Primary,International Federation of Red Cross and Red Crescent Societies; International Federation of Red Cross and Red Crescent Societies,Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z,129726.680292148,0.129726680292148,FALSE,0.508761959,Viet Nam,VNM,Multilateral: UN,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,Switzerland,CHE,Governments: DAC,,,,,,,,,,,,,,,,,,,,,,,,,,2000
1761,180550,,,in kind,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,"In response to IFRC Appeal - CHF 296,103",,,2001-04-23T00:00:00Z,Standard,Food,FALSE,"",Traditional aid,,paid,2001-04-23T00:00:00Z,1,internal,single,,"",4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,21,2000,single,,,,,"","",,,,,Unspecified,"",,,,6,Food Security,single,"","","","",156,Nepal,single,,,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,24,NEPAL - Floods and Landslides - August 2000,single,,,,,Primary; Primary,International Federation of Red Cross and Red Crescent Societies; International Federation of Red Cross and Red Crescent Societies,Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z,354881.092829505,0.354881092829505,FALSE,0.508761959,Nepal,NPL,Red Cross: International,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,Switzerland,CHE,Red Cross: International,,,,,,,,,,,,,,,,,,,,,,,,,,2000
1762,4128472,,,in kind,2001-04-23T00:00:00Z,2000-01-01T00:00:00Z,2000-01-01T00:00:00Z,"In response to IFRC Appeal - CHF 7,266,112",,,2001-04-23T00:00:00Z,Standard,Food,FALSE,"",Traditional aid,,paid,2001-04-23T00:00:00Z,1,internal,single,,"",4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,21,2000,single,,,,,"","",,,,,Unspecified,"",,,,6,Food Security,single,"","","","",103,India,single,,,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent Organizations,International Red Cross/Red Crescent Movement,International Actors,,,"","",,,,,,"","",,,,"",21,2000,single,,,,,43,INDIA - Cyclone - October 2000,single,,,,,Primary; Primary,"NA; Hungary, Government of",Other; Other,2001-04-23T00:00:00.000Z; 2001-04-23T00:00:00.000Z,8114741.92786493,8.11474192786493,FALSE,0.508761959,India,IND,Red Cross: International,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,Switzerland,CHE,Red Cross: International,,,,,,,,,,,,,,,,,,,,,,,,,,2000
