Donor,variable,total_bilat,total_imha,eu_imha,fts_nonoda_ha,fts_nonoda_imeu_ha,total_donor_ha,fts_ndd_ha,dac1_ndd_imeu_ha,iso3
Korea,2021,163.3,26.4892961304134,0,0,0,189.789296130413,,,KOR
Korea,2022,188.58,31.1419864853724,0,10.0382187096321,0,229.760205195005,,,KOR
"Korea, Democratic People's Republic of",2005,,,,,0,0.181908748887963,0.181908748887963,0,PRK
Kuwait,2000,,,,,0,0,0,0,KWT
Kuwait,2001,,,,,0,0.833568888726123,0.833568888726123,0,KWT
Kuwait,2002,,,,,0,6.96749575165818,6.96749575165818,0,KWT
Kuwait,2003,,,,,0,55.6935774017298,55.6935774017298,0,KWT
Kuwait,2004,,,,,0,19.6851792571432,19.6851792571432,0,KWT
Kuwait,2005,,,,,0,17.8224313420772,17.8224313420772,0,KWT
Kuwait,2006,,,,,0,43.9051168724522,43.9051168724522,0,KWT
Kuwait,2007,,,,,0,15.9234802832445,15.9234802832445,0,KWT
Kuwait,2008,,,,,0,88.6788429843738,88.6788429843738,0,KWT
Kuwait,2009,,,,,0,48.2795633508507,48.2795633508507,0,KWT
Kuwait,2010,,,,,0,11.3974606651054,11.3974606651054,0,KWT
Kuwait,2011,,,,,0,12.0221193991522,12.0221193991522,0,KWT
Kuwait,2012,,,,,0,11.7950907270992,11.7950907270992,0,KWT
Kuwait,2013,,,,,0,270.671358772386,270.671358772386,0,KWT
Kuwait,2014,,,,,0,315.362064357472,315.362064357472,0,KWT
Kuwait,2015,,,,,0,619.227555195634,619.227555195634,0,KWT
Kuwait,2016,,,,,0,438.063810161996,438.063810161996,0,KWT
Kuwait,2017,,,,,0,188.552399776055,188.552399776055,0,KWT
Kuwait,2018,,,,,0,459.165481978788,459.165481978788,0,KWT
Kuwait,2019,,,,,0,310.920057486488,310.920057486488,0,KWT
Kuwait,2020,,,,,0,178.068315490786,178.068315490786,0,KWT
Kuwait,2021,,,,,0,40.593407,40.593407,0,KWT
Kuwait,2022,,,,,0,32.6651288356786,32.6651288356786,0,KWT
Kyrgyzstan,2005,,,,,0,54.9622363435551,54.9622363435551,0,KGZ
Kyrgyzstan,2008,,,,,0,0.274505680485336,0.274505680485336,0,KGZ
Kyrgyzstan,2009,,,,,0,0.178786575802967,0.178786575802967,0,KGZ
Kyrgyzstan,2010,,,,,0,0.119340260949796,0.119340260949796,0,KGZ
Kyrgyzstan,2011,,,,,0,0.129430546075155,0.129430546075155,0,KGZ
Kyrgyzstan,2022,,,,,0,0.000423420647846544,0.000423420647846544,0,KGZ
Lao People's Democratic Republic,2005,,,,,0,0.436584542004152,0.436584542004152,0,LAO
Lao People's Democratic Republic,2008,,,,,0,0.171861709648604,0.171861709648604,0,LAO
Lao People's Democratic Republic,2009,,,,,0,0.00647488994070147,0.00647488994070147,0,LAO
Lao People's Democratic Republic,2011,,,,,0,0.122550993726855,0.122550993726855,0,LAO
Lao People's Democratic Republic,2013,,,,,0,0.031124558955254,0.031124558955254,0,LAO
Lao People's Democratic Republic,2021,,,,,0,0.003,0.003,0,LAO
Latvia,2000,,,,,0,0,0,0,LVA
Latvia,2001,,,,,0,0,0,0,LVA
Latvia,2002,,,,,0,0.0433878699271795,0.0433878699271795,0,LVA
Latvia,2003,,,,,0,0,0,0,LVA
Latvia,2004,,,,,0,0.0688886451421369,0.0688886451421369,0,LVA
Latvia,2005,,,,,0.0414875373283293,0.767965436132284,0.720459602926861,0.00601829587709343,LVA
Latvia,2006,,,,,0.0588706147943486,0.389483340266574,0.318195843962029,0.0124168815101958,LVA
Latvia,2007,,,,,0.0475245108624227,0.160470209901893,0.104731356929973,0.008214342109497,LVA
Latvia,2008,,,,,0.0164160432813552,0.410893058521364,0.370506124972743,0.0239708902672663,LVA
Latvia,2009,,,,,0.0102598807427867,0.0547949888064276,0.0192106624626218,0.0253244456010191,LVA
Latvia,2010,,,,,0.000177317765392707,0.0912863476516615,0.0700609366959388,0.02104809319033,LVA
Latvia,2011,,,,,0.0216271609586792,0.270733751811158,0.211057534232365,0.0380490566201136,LVA
Latvia,2012,,,,,0,0.104292503748735,0.063516955279675,0.0407755484690604,LVA
Latvia,2013,,,,,0,0.169156554219388,0.118986292161302,0.0501702620580862,LVA
Latvia,2014,,,,,0.0264967102079128,0.527172212206601,0.427993385200575,0.0726821167981131,LVA
Latvia,2015,,,,,0.0126110572749531,0.386763261397751,0.316961220407379,0.0571909837154186,LVA
Latvia,2016,,,,,1.51948664795687,1.70714204313977,0.0692158070528823,0.118439588130022,LVA
Latvia,2017,,,,,0.587770975054502,0.693557466104951,0,0.105786491050449,LVA
Latvia,2018,,,,,0.453527813462625,0.613405048654109,0.0565344464938218,0.103342788697662,LVA
Latvia,2019,,,,,0.0186067165674008,0.120542117289455,0.0125101825289306,0.0894252181931238,LVA
Latvia,2020,,,,,0.0908001956055555,0.545977227570774,0.331180787794168,0.12399624417105,LVA
Latvia,2021,,,,,0.625185075122707,0.810082203661529,0.011261,0.173636128538822,LVA
Latvia,2022,,,,,0.041223938536964,0.634447235725045,0.368031533830457,0.225191763357624,LVA
Lebanon,2005,,,,,0,0,0,0,LBN
Lebanon,2006,,,,,0,0.0032571442660324,0.0032571442660324,0,LBN
Lebanon,2009,,,,,0,0.0384698109644201,0.0384698109644201,0,LBN
Lebanon,2010,,,,,0,0,0,0,LBN
Lebanon,2013,,,,,0,0.0570634890988293,0.0570634890988293,0,LBN
Lesotho,2000,,,,,0,0.214843000946285,0.214843000946285,0,LSO
Liberia,2005,,,,,0,0.262717852216065,0.262717852216065,0,LBR
Liberia,2010,,,,,0,0.0687908056569513,0.0687908056569513,0,LBR
Libya,2000,,,,,0,1.57017425136088,1.57017425136088,0,LBY
Libya,2001,,,,,0,0,0,0,LBY
Libya,2003,,,,,0,0,0,0,LBY
Libya,2004,,,,,0,0.0134785301519533,0.0134785301519533,0,LBY
Libya,2005,,,,,0,2.27426907423927,2.27426907423927,0,LBY
Libya,2006,,,,,0,4.18510632833146,4.18510632833146,0,LBY
Libya,2009,,,,,0,0,0,0,LBY
Liechtenstein,2000,,,,,0,0.182780144430812,0.182780144430812,0,LIE
Liechtenstein,2001,,,,,0,0.300825501981716,0.300825501981716,0,LIE
Liechtenstein,2002,,,,,0,0.153635719681036,0.153635719681036,0,LIE
Liechtenstein,2003,,,,,0,0.282839265155853,0.282839265155853,0,LIE
Liechtenstein,2004,,,,,0,0.14871925000928,0.14871925000928,0,LIE
Liechtenstein,2005,,,,,0,0.949644675913223,0.949644675913223,0,LIE
Liechtenstein,2006,,,,,0,2.09582770356923,2.09582770356923,0,LIE
Liechtenstein,2007,,,,,0,2.66267821375676,2.66267821375676,0,LIE
Liechtenstein,2008,,,,,0,2.94868452938801,2.94868452938801,0,LIE
Liechtenstein,2009,,,,,0,3.21685111078508,3.21685111078508,0,LIE
Liechtenstein,2010,,,,,0,0.816720581323968,0.816720581323968,0,LIE
Liechtenstein,2011,,,,,0,3.38805321604215,3.38805321604215,0,LIE
Liechtenstein,2012,,,,,0,2.61034903927124,2.61034903927124,0,LIE
Liechtenstein,2013,,,,,0,2.82275838755357,2.82275838755357,0,LIE
Liechtenstein,2014,,,,,0,2.82984437746926,2.82984437746926,0,LIE
Liechtenstein,2015,,,,,0,2.97596158885873,2.97596158885873,0,LIE
Liechtenstein,2016,,,,,0,2.88166829298552,2.88166829298552,0,LIE
Liechtenstein,2017,,,,,0,3.13699866594334,3.13699866594334,0,LIE
Liechtenstein,2018,,,,,0,3.00456251783761,3.00456251783761,0,LIE
Liechtenstein,2019,,,,,0,2.83969280466105,2.83969280466105,0,LIE
Liechtenstein,2020,,,,,0,1.0563053647776,1.0563053647776,0,LIE
Liechtenstein,2021,,,,,0,0.939368452721264,0.939368452721264,0,LIE
Liechtenstein,2022,,,,,0,0.426734626395157,0.426734626395157,0,LIE
Lithuania,2000,0,0,0,0,0,0,,,LTU
Lithuania,2001,0,0.03,0,0,0,0.03,,,LTU
Lithuania,2002,0,0,0,0,0,0,,,LTU
Lithuania,2002,,,,,0,0.0921212482706594,0.0921212482706594,0,LTU
Lithuania,2003,0,0,0,0,0,0,,,LTU
Lithuania,2003,,,,,0,0.0622847631512161,0.0622847631512161,0,LTU
Lithuania,2004,0,0,1.43388498523244,0,0.0444783463287226,1.47836333156116,,,LTU
Lithuania,2004,,,,,0,0.154068379577653,0.154068379577653,0,LTU
Lithuania,2005,0,0,2.8019102986666,0,0.0634852082276338,2.86539550689423,,,LTU
Lithuania,2005,,,,,0,0.775016266261762,0.775016266261762,0,LTU
Lithuania,2006,0,0,3.42614791174189,0,0.0905504418578482,3.51669835359974,,,LTU
Lithuania,2006,,,,,0,0.166511326591112,0.166511326591112,0,LTU
Lithuania,2007,0,0,3.72828922929002,0,0.0829067896828248,3.81119601897285,,,LTU
Lithuania,2007,,,,,0,0.0264309819419232,0.0264309819419232,0,LTU
Lithuania,2008,0,0,4.8288655065764,0,0.0330637340708526,4.86192924064725,,,LTU
Lithuania,2008,,,,,0,0.442857603610299,0.442857603610299,0,LTU
Lithuania,2009,0,0,3.59331639353368,0,0.0166809537566547,3.60999734729033,,,LTU
Lithuania,2009,,,,,0,0.0403337728151149,0.0403337728151149,0,LTU
Lithuania,2010,0,0,2.79038562969091,0,0.000266669416419335,2.79065229910733,,,LTU
Lithuania,2010,,,,,0,0.588028973402224,0.588028973402224,0,LTU
Lithuania,2011,0,0.149113176350885,3.88359851643787,0,0.0360670291008921,4.06877872188965,,,LTU
Lithuania,2011,,,,,0,0.179498892850015,0.179498892850015,0,LTU
Lithuania,2012,0,0.0985169532104144,4.28782196812079,0,0,4.3863389213312,,,LTU
Lithuania,2012,,,,,0,0.0413044857202685,0.0413044857202685,0,LTU
Lithuania,2013,0,0.0861604292374751,4.70422474635148,0,0,4.79038517558896,,,LTU
Lithuania,2013,,,,,0,0.0799450061100565,0.0799450061100565,0,LTU
Lithuania,2014,0.58,0.0467716843462496,6.58524892840763,0,0.0501934328235329,7.26221404557741,,,LTU
Lithuania,2014,,,,,0,0.312876835770131,0.312876835770131,0,LTU
Lithuania,2015,1.7,0.132945163052913,6.06367715324319,0,0.0244476000265732,7.92106991632268,,,LTU
Lithuania,2015,,,,,0,0.944941554987317,0.944941554987317,0,LTU
Lithuania,2016,5.5,0.0570083473882583,8.11937058069233,0,2.63156916067138,16.307948088752,,,LTU
Lithuania,2016,,,,,0,1.73011729922471,1.73011729922471,0,LTU
Lithuania,2017,0.76,0.0990518441477081,7.4430648896713,0,1.01893551995047,9.32105225376948,,,LTU
Lithuania,2017,,,,,0,0.418041864055102,0.418041864055102,0,LTU
Lithuania,2018,2.02,0.187730582976281,7.41152102574852,0,0.874432054388632,10.4936836631134,,,LTU
Lithuania,2018,,,,,0,0.399149564737635,0.399149564737635,0,LTU
Lithuania,2019,1.68,0.138781246044276,8.2751100996739,0,0.0373470083321211,10.1312383540503,,,LTU
Lithuania,2019,,,,,0,0.404721271444575,0.404721271444575,0,LTU
Lithuania,2020,2.18,0.193192285921715,9.33078475535128,0,0.166387054865321,11.8703640961383,,,LTU
Lithuania,2020,,,,,0,0.833930800607866,0.833930800607866,0,LTU
Lithuania,2021,1.64,0.497778566797278,10.005744538718,0,1.03088275127821,13.1744058567935,,,LTU
Lithuania,2021,,,,,0,0.488391,0.488391,0,LTU
Lithuania,2022,38.95,0.430444745833614,14.0337926463089,0,0.0705280221494944,53.484765414292,,,LTU
Lithuania,2022,,,,,0,0.514430459864752,0.514430459864752,0,LTU
Luxembourg,2000,24.24,1.62,2.96473905312198,0,0,28.824739053122,,,LUX
Luxembourg,2001,30.12,4.38,3.72945186294504,0,0.236694738259434,38.4661466012045,,,LUX
Luxembourg,2002,28.24,3.05,3.30518233197699,1.07756453791495,0.207803372008298,35.8805502419002,,,LUX
Luxembourg,2003,26.56,5.24,3.99152566787802,0,0.107142867866621,35.8986685357446,,,LUX
Luxembourg,2004,36.23,5.1,3.85724950575574,0.784532530607962,0.119649819309243,46.0914318556729,,,LUX
Luxembourg,2005,36.69,9.41,5.15123038887011,1.57939598983601,0.116715704289878,52.947342082996,,,LUX
Luxembourg,2006,53.52,5.19014667202665,5.13584770557568,0.921519696970254,0.135736486291409,64.903250560864,,,LUX
Luxembourg,2007,39.54,5.88732421586783,5.76467893723601,0.0839034904667596,0.128190436644168,51.4040970802148,,,LUX
Luxembourg,2008,39.02,8.4492007507313,5.98952728717642,0,0.0410109035266384,53.4997389414344,,,LUX
Luxembourg,2009,45.45,11.0205783369685,5.24539805738208,1.36402064553281,0.0243502750239009,63.1043473149073,,,LUX
Luxembourg,2010,43.69,7.6734162369265,5.03560251647424,0.0469323506681533,0.000481238567923914,56.4464323426368,,,LUX
Luxembourg,2011,57.84,11.9975085161722,5.25044145579523,0.369008601316835,0.0487609169632679,75.5057194902475,,,LUX
Luxembourg,2012,53.2,10.9670436100172,5.1605138421201,0,0,69.3275574521373,,,LUX
Luxembourg,2013,53.6,16.40930371423,6.21786198551977,0,0,76.2271656997498,,,LUX
Luxembourg,2014,51.14,15.4494259033065,6.13115915105814,0.00280206243071597,0.0467323146512308,72.7701194314466,,,LUX
Luxembourg,2015,52.75,10.801806426382,5.03159126415783,0.133844140127733,0.0202864248235145,68.7375282554911,,,LUX
Luxembourg,2016,61.56,11.9511601825045,7.6328400883772,1.2372917307547,2.47387976509835,84.8551717667348,,,LUX
Luxembourg,2017,65.71,8.016556007342,6.90184300195782,0.32735350698775,0.944843702434383,81.9005962187219,,,LUX
Luxembourg,2018,68.58,8.94274004318079,6.22468035647437,0.0679220773812441,0.73440526082495,84.5497477378614,,,LUX
Luxembourg,2019,70.53,12.8608526071221,6.63910932500385,0,0.0299634528474193,90.0599253849734,,,LUX
Luxembourg,2020,67.26,22.1519168745359,8.43404696987676,1.55603847240351,0.150396378515619,99.5523986953318,,,LUX
Luxembourg,2021,66.97,26.5521375236159,8.66568946656825,0.2331,0.892818097089166,103.313745087273,,,LUX
Luxembourg,2022,91.93,23.7900804575377,13.3018426131804,2.68505590384868,0.0668495448162561,131.773828519383,,,LUX
Madagascar,2005,,,,,0,0.165773951239378,0.165773951239378,0,MDG
Madagascar,2009,,,,,0,0.00669448893330841,0.00669448893330841,0,MDG
Madagascar,2010,,,,,0,0.00782342598506838,0.00782342598506838,0,MDG
Malawi,2000,,,,,0,0.120623717869937,0.120623717869937,0,MWI
Malawi,2003,,,,,0,1.70484180637587,1.70484180637587,0,MWI
Malawi,2010,,,,,0,0,0,0,MWI
Malaysia,2000,,,,,0,0.152987368156595,0.152987368156595,0,MYS
Malaysia,2001,,,,,0,0.155446168923325,0.155446168923325,0,MYS
Malaysia,2002,,,,,0,0.099867198999565,0.099867198999565,0,MYS
Malaysia,2003,,,,,0,1.60508686034527,1.60508686034527,0,MYS
Malaysia,2004,,,,,0,0.688223205800009,0.688223205800009,0,MYS
Malaysia,2005,,,,,0,7.64462891951938,7.64462891951938,0,MYS
Malaysia,2006,,,,,0,0.486259128367874,0.486259128367874,0,MYS
Malaysia,2007,,,,,0,0.180320180853989,0.180320180853989,0,MYS
Malaysia,2008,,,,,0,1.20300799387956,1.20300799387956,0,MYS
Malaysia,2009,,,,,0,0.375529701323668,0.375529701323668,0,MYS
Malaysia,2010,,,,,0,1.03954075019391,1.03954075019391,0,MYS
Malaysia,2011,,,,,0,0.0851051422952169,0.0851051422952169,0,MYS
Malaysia,2012,,,,,0,0.0425601279838846,0.0425601279838846,0,MYS
Malaysia,2013,,,,,0,0.0650194205436815,0.0650194205436815,0,MYS
Malaysia,2014,,,,,0,1.29620795150669,1.29620795150669,0,MYS
Malaysia,2015,,,,,0,0.724886353318771,0.724886353318771,0,MYS
Malaysia,2016,,,,,0,0.0547640909445163,0.0547640909445163,0,MYS
Malaysia,2017,,,,,0,1.09603485825668,1.09603485825668,0,MYS
Malaysia,2018,,,,,0,0.102189473494208,0.102189473494208,0,MYS
Malaysia,2019,,,,,0,0.230696574357323,0.230696574357323,0,MYS
Malaysia,2020,,,,,0,0.1393313771536,0.1393313771536,0,MYS
Malaysia,2021,,,,,0,0.140266,0.140266,0,MYS
Malaysia,2022,,,,,0,0.407530063623772,0.407530063623772,0,MYS
Maldives,2011,,,,,0,0.12892871763959,0.12892871763959,0,MDV
Maldives,2021,,,,,0,0.005,0.005,0,MDV
Mali,2005,,,,,0,0.33828833852791,0.33828833852791,0,MLI
Mali,2014,,,,,0,0.103496179044161,0.103496179044161,0,MLI
Malta,2000,,,,,0,0,0,0,MLT
Malta,2001,,,,,0,0,0,0,MLT
Malta,2002,,,,,0,0.0532215620730938,0.0532215620730938,0,MLT
Malta,2003,,,,,0,0,0,0,MLT
Malta,2004,,,,,0,0,0,0,MLT
Malta,2005,,,,,0,16.1138609157129,16.1138609157129,0,MLT
Malta,2006,,,,,0,0.385833229967296,0.385833229967296,0,MLT
Malta,2007,,,,,0,0,0,0,MLT
Malta,2008,,,,,0,0.130635971798334,0.130635971798334,0,MLT
Malta,2009,,,,,0,0.0429214120785894,0.0429214120785894,0,MLT
Malta,2010,,,,,0,0.248178044308321,0.248178044308321,0,MLT
Malta,2011,,,,,0,1.67609617553837,1.67609617553837,0,MLT
Malta,2012,,,,,0,0.0730490510741303,0.0602221685174235,0.0128268825567068,MLT
Malta,2013,,,,,0,0.178873090504484,0.16311839991466,0.0157546905898247,MLT
Malta,2014,,,,,0.00839326479050116,0.489831782271052,0.458415272442436,0.0230232450381148,MLT
Malta,2015,,,,,0.0049396647061529,0.320958625572405,0.293617644496823,0.0224013163694294,MLT
Malta,2016,,,,,0.552665547734007,1.58263381722585,0.986889588981364,0.0430786805104763,MLT
Malta,2017,,,,,0.130258435522965,0.956907754490534,0.803205522984928,0.0234437959826408,MLT
Malta,2018,,,,,0.17683713060741,0.484317763950809,0.267185767891298,0.0402948654521019,MLT
Malta,2019,,,,,0.0044012798611919,0.323248351697219,0.297694204241663,0.021152867594364,MLT
Malta,2020,,,,,0.00834375305455426,0.850794278004837,0.831056341995548,0.0113941829547354,MLT
Malta,2021,,,,,0.0317178939169933,2.79702108102702,2.756494,0.00880918711002632,MLT
Malta,2022,,,,,2.17338492163817e-05,0.843573106052233,0.843432647888861,0.000118724314155407,MLT
Mauritania,2000,,,,,0,0.254706142578196,0.254706142578196,0,MRT
Mauritania,2001,,,,,0,0,0,0,MRT
Mauritania,2005,,,,,0,0.189453048755046,0.189453048755046,0,MRT
Mauritius,2000,,,,,0,0.205820587439436,0.205820587439436,0,MUS
Mauritius,2003,,,,,0,0.0429325406261947,0.0429325406261947,0,MUS
Mauritius,2005,,,,,0,0.086998544491533,0.086998544491533,0,MUS
Mauritius,2008,,,,,0,0.257669307769577,0.257669307769577,0,MUS
Mauritius,2009,,,,,0,0.0166009648095159,0.0166009648095159,0,MUS
Mauritius,2010,,,,,0,0.740018127337639,0.740018127337639,0,MUS
Mauritius,2012,,,,,0,0.0427089890034864,0.0427089890034864,0,MUS
Mauritius,2015,,,,,0,0.952324751846231,0.952324751846231,0,MUS
Mauritius,2022,,,,,0,0.00486637723144378,0.00486637723144378,0,MUS
Mexico,2001,,,,,0,0,0,0,MEX
Mexico,2002,,,,,0,0,0,0,MEX
Mexico,2004,,,,,0,0,0,0,MEX
Mexico,2005,,,,,0,5.86798257773566,5.86798257773566,0,MEX
Mexico,2006,,,,,0,0.106328931080714,0.106328931080714,0,MEX
Mexico,2007,,,,,0,0.20155364874504,0.20155364874504,0,MEX
Mexico,2008,,,,,0,0,0,0,MEX
Mexico,2009,,,,,0,0.528119994417017,0.528119994417017,0,MEX
Mexico,2010,,,,,0,10.838883810255,10.838883810255,0,MEX
Mexico,2011,,,,,0,1.2758420725416,1.2758420725416,0,MEX
Mexico,2012,,,,,0,0.562728501569877,0.562728501569877,0,MEX
Mexico,2013,,,,,0,1.24597059316293,1.24597059316293,0,MEX
Mexico,2014,,,,,0,5.09383544300722,5.09383544300722,0,MEX
Mexico,2015,,,,,0,0.548396901587219,0.548396901587219,0,MEX
Mexico,2016,,,,,0,4.8968329849031,4.8968329849031,0,MEX
Mexico,2017,,,,,0,0.614671265066865,0.614671265066865,0,MEX
Mexico,2018,,,,,0,1.0286519688981,1.0286519688981,0,MEX
Mexico,2021,,,,,0,0.1,0.1,0,MEX
"Micronesia, Federated States of",2005,,,,,0,0.0554735327559234,0.0554735327559234,0,FSM
"Micronesia, Federated States of",2006,,,,,0,0.0325521437125799,0.0325521437125799,0,FSM
"Moldova, Republic of",2000,,,,,0,0,0,0,MDA
"Moldova, Republic of",2005,,,,,0,1.20933795923465,1.20933795923465,0,MDA
"Moldova, Republic of",2007,,,,,0,0.00389314953509936,0.00389314953509936,0,MDA
"Moldova, Republic of",2009,,,,,0,0.0159635644250434,0.0159635644250434,0,MDA
"Moldova, Republic of",2010,,,,,0,0.146994392573445,0.146994392573445,0,MDA
"Moldova, Republic of",2011,,,,,0,0.00116885533963866,0.00116885533963866,0,MDA
"Moldova, Republic of",2012,,,,,0,0.00224625854086255,0.00224625854086255,0,MDA
"Moldova, Republic of",2018,,,,,0,0.00336989798172553,0.00336989798172553,0,MDA
Monaco,2000,,,,,0,0.00782610316467447,0.00782610316467447,0,MCO
Monaco,2001,,,,,0,0.27871459768685,0.27871459768685,0,MCO
Monaco,2002,,,,,0,0.0150353042117151,0.0150353042117151,0,MCO
Monaco,2003,,,,,0,0.155295377308869,0.155295377308869,0,MCO
Monaco,2004,,,,,0,0.155192003644285,0.155192003644285,0,MCO
Monaco,2005,,,,,0,0.634663859445198,0.634663859445198,0,MCO
Monaco,2006,,,,,0,0.298306093042812,0.298306093042812,0,MCO
Monaco,2007,,,,,0,0.708247627973749,0.708247627973749,0,MCO
Monaco,2008,,,,,0,1.24275189508074,1.24275189508074,0,MCO
Monaco,2009,,,,,0,0.808960664804817,0.808960664804817,0,MCO
Monaco,2010,,,,,0,0.907019740141153,0.907019740141153,0,MCO
Monaco,2011,,,,,0,0.52020793434119,0.52020793434119,0,MCO
Monaco,2012,,,,,0,0.378594490145108,0.378594490145108,0,MCO
Monaco,2013,,,,,0,0.627714121486843,0.627714121486843,0,MCO
Monaco,2014,,,,,0,0.869822739181389,0.869822739181389,0,MCO
Monaco,2015,,,,,0,1.13246464514847,1.13246464514847,0,MCO
Monaco,2016,,,,,0,0.907296457722469,0.907296457722469,0,MCO
Monaco,2017,,,,,0,0.904378882334885,0.904378882334885,0,MCO
Monaco,2018,,,,,0,1.70482666753659,1.70482666753659,0,MCO
Monaco,2019,,,,,0,1.03498040344158,1.03498040344158,0,MCO
Monaco,2020,,,,,0,1.45919896039946,1.45919896039946,0,MCO
Monaco,2021,,,,,0,2.11891142595781,2.11891142595781,0,MCO
Monaco,2022,,,,,0,1.40374726495339,1.40374726495339,0,MCO
Mongolia,2008,,,,,0,0.0672578914326381,0.0672578914326381,0,MNG
Mongolia,2010,,,,,0,0.0331900826969109,0.0331900826969109,0,MNG
Mongolia,2011,,,,,0,0.895628307886657,0.895628307886657,0,MNG
Mongolia,2013,,,,,0,0.0185853518963222,0.0185853518963222,0,MNG
Mongolia,2014,,,,,0,0.0103164820615071,0.0103164820615071,0,MNG
Mongolia,2016,,,,,0,0.0117540225089549,0.0117540225089549,0,MNG
Mongolia,2018,,,,,0,0.022597279672694,0.022597279672694,0,MNG
Mongolia,2020,,,,,0,0.011297076916231,0.011297076916231,0,MNG
Mongolia,2022,,,,,0,0.152336572779659,0.152336572779659,0,MNG
Montenegro,2008,,,,,0,0.00268978256930875,0.00268978256930875,0,MNE
Montenegro,2009,,,,,0,0.012783500950425,0.012783500950425,0,MNE
Montenegro,2010,,,,,0,0.00572907958068255,0.00572907958068255,0,MNE
Montenegro,2011,,,,,0,0.151731535329362,0.151731535329362,0,MNE
Montenegro,2012,,,,,0,0.00583010324904619,0.00583010324904619,0,MNE
Montenegro,2013,,,,,0,0.00884599576484417,0.00884599576484417,0,MNE
Montenegro,2014,,,,,0,0.0120326737754258,0.0120326737754258,0,MNE
Montenegro,2016,,,,,0,0.00244516585824117,0.00244516585824117,0,MNE
Montenegro,2018,,,,,0,0.119763425263793,0.119763425263793,0,MNE
Montenegro,2019,,,,,0,0.00367471444216992,0.00367471444216992,0,MNE
Montenegro,2021,,,,,0,0.007129,0.007129,0,MNE
Morocco,2000,,,,,0,0.226203561703619,0.226203561703619,0,MAR
Morocco,2001,,,,,0,0.569270043777965,0.569270043777965,0,MAR
Morocco,2002,,,,,0,0.184281653833773,0.184281653833773,0,MAR
Morocco,2003,,,,,0,0.299986832172976,0.299986832172976,0,MAR
Morocco,2005,,,,,0,0,0,0,MAR
Morocco,2006,,,,,0,0.011897168635555,0.011897168635555,0,MAR
Morocco,2007,,,,,0,0.0320900643816457,0.0320900643816457,0,MAR
Morocco,2008,,,,,0,0.484047121410169,0.484047121410169,0,MAR
Morocco,2009,,,,,0,0.00502467023557774,0.00502467023557774,0,MAR
Morocco,2010,,,,,0,3.12431081364847,3.12431081364847,0,MAR
Morocco,2011,,,,,0,0.00503116216459292,0.00503116216459292,0,MAR
Morocco,2012,,,,,0,0.427707667677234,0.427707667677234,0,MAR
Morocco,2013,,,,,0,0.00514100421853031,0.00514100421853031,0,MAR
Morocco,2014,,,,,0,4.09794154814929,4.09794154814929,0,MAR
Morocco,2015,,,,,0,1.15339497600565,1.15339497600565,0,MAR
Morocco,2017,,,,,0,0,0,0,MAR
Morocco,2019,,,,,0,0,0,0,MAR
Morocco,2020,,,,,0,0.054541506520528,0.054541506520528,0,MAR
Morocco,2021,,,,,0,0.125,0.125,0,MAR
Morocco,2022,,,,,0,1.04662402898908,1.04662402898908,0,MAR
Mozambique,2005,,,,,0,0.0790061600907346,0.0790061600907346,0,MOZ
Mozambique,2009,,,,,0,0.00576950837650767,0.00576950837650767,0,MOZ
Mozambique,2012,,,,,0,0.0737113031735417,0.0737113031735417,0,MOZ
Mozambique,2013,,,,,0,0.00140722432512996,0.00140722432512996,0,MOZ
Myanmar,2009,,,,,0,0.0789115698559424,0.0789115698559424,0,MMR
Myanmar,2010,,,,,0,0.0112178289113749,0.0112178289113749,0,MMR
Myanmar,2011,,,,,0,0.0919304641378543,0.0919304641378543,0,MMR
Myanmar,2013,,,,,0,0.00850071937855418,0.00850071937855418,0,MMR
Myanmar,2014,,,,,0,0.0177401642335812,0.0177401642335812,0,MMR
Myanmar,2015,,,,,0,0.0192174278699514,0.0192174278699514,0,MMR
Myanmar,2017,,,,,0,0.0110572986474656,0.0110572986474656,0,MMR
Myanmar,2018,,,,,0,0.0108073288902244,0.0108073288902244,0,MMR
Myanmar,2019,,,,,0,0.0103845198248581,0.0103845198248581,0,MMR
Myanmar,2020,,,,,0,0.00977188155282098,0.00977188155282098,0,MMR
Namibia,2000,,,,,0,1.39350117662092,1.39350117662092,0,NAM
Namibia,2008,,,,,0,0.225462230894978,0.225462230894978,0,NAM
Namibia,2009,,,,,0,0.0111845348443632,0.0111845348443632,0,NAM
Namibia,2010,,,,,0,0.00180588437659382,0.00180588437659382,0,NAM
Namibia,2011,,,,,0,1.49008105551236,1.49008105551236,0,NAM
Namibia,2013,,,,,0,0.000976169277523492,0.000976169277523492,0,NAM
Namibia,2014,,,,,0,1.01349171633145,1.01349171633145,0,NAM
Nauru,2016,,,,,0,0.0911334478391156,0.0911334478391156,0,NRU
Nepal,2001,,,,,0,0.330470761657289,0.330470761657289,0,NPL
Nepal,2005,,,,,0,0.256176832939995,0.256176832939995,0,NPL
Nepal,2010,,,,,0,0.163659978775293,0.163659978775293,0,NPL
Nepal,2011,,,,,0,0,0,0,NPL
Netherlands,2000,676,93.32,50.9349463511312,0.825696477590401,0,821.080642828722,,,NLD
Netherlands,2001,521.18,97.25,42.8700451608688,6.33643346444008,2.72080576219291,670.357284387502,,,NLD
