variable,Donor,fts_nonoda_imeu_ha,fts_ndd_ha,dac1_ndd_imeu_ha
2017,"DAC EU Members + EC, Total",471.082684014478,0,60.1958173297204
2017,"DAC EU Members, Total",471.082684014478,0,60.1958173297204
2017,Ecuador,0,0,0
2017,Estonia,0.752781519809598,5.09840546547228,0.0961918159875629
2017,Faroe Islands,0,0.210023387989467,0
2017,"G7 Countries, Total",346.732232699235,0,44.3060864900053
2017,Holy See (Vatican City State),0,0.01575175409921,0
2017,India,0,0.975970519045768,0
2017,Indonesia,0,0.212235234081823,0
2017,Kazakhstan,0,0.0968874608038292,0
2017,Kuwait,0,158.768618883913,0
2017,Latvia,0.956653009958179,0,0.122242892361546
2017,Liechtenstein,0,2.95768376463599,0
2017,Lithuania,1.61509992979465,0.376528245106495,0.206380458552739
2017,Malaysia,0,1.02221747214868,0
2017,Malta,0.215203960843409,0.771584471875912,0.0274991604555859
2017,Mexico,0,0.385112639404663,0
2017,Monaco,0,0.850668229543139,0
2017,Morocco,0,0,0
2017,Myanmar,0,0.0113154243506703,0
2017,"Non-DAC Countries, Total",13.3763692883618,0,1.70925722710785
2017,Pakistan,0,0.00801355644181723,0
2017,Paraguay,0,0,0
2017,Peru,0,0.0145411275900257,0
2017,Philippines,0,0.107843213510704,0
2017,Qatar,0,62.7319737917099,0
2017,Republic of Türkiye,0,0,0
2017,Romania,6.60818631311213,0.127216930323666,0.844406278734354
2017,Russian Federation,0,16.4130134375554,0
2017,San Marino,0,0.00260377613982722,0
2017,Saudi Arabia,0,496.497479892299,0
2017,Singapore,0,0.268251791436627,0
2017,South Africa,0,1.32476681066086,0
2017,Sri Lanka,0,0.0317275859950137,0
2017,Thailand,0,0.621834911366808,0
2017,Turkey,0,19.4270787272356,0
2017,United Arab Emirates,0,276.724336291643,0
2017,"Venezuela, Bolivarian Republic of",0,0,0
2017,Viet Nam,0,0.0104726031345192,0
2018,Algeria,0,0.00878005903213157,0
2018,Andorra,0,0.0236508213318265,0
2018,Argentina,0,0.222865043439151,0
2018,Armenia,0,0.00508785086501095,0
2018,Azerbaijan,0,0.110643271805838,0
2018,Bangladesh,0,0.0105590012326743,0
2018,Belarus,0,0.25905459939419,0
2018,Bhutan,0,0.00150563880793606,0
2018,Brazil,0,0.266468923424457,0
2018,Bulgaria,4.23437833748667,0.677706460528202,0.308726429663054
2018,Chile,0,0.0268050556840684,0
2018,China,0,18.0906943325353,0
2018,Colombia,0,0.0506576217994731,0
2018,Costa Rica,0,0.050487310486143,0
2018,Croatia,4.94092968537311,0,0.360240738877113
2018,Cyprus,1.68339958568227,0.0464911890359364,0.122735830944296
2018,C�te d'Ivoire,0,0.0097415207531858,0
2018,"DAC Countries, Total",1243.4597575196,0,90.6600357294883
2018,"DAC EU Members + EC, Total",1087.05315885348,0,79.256508001592
2018,"DAC EU Members, Total",1087.05315885348,0,79.256508001592
2018,Estonia,1.82831397026839,3.79681471019748,0.133301467029296
2018,"G7 Countries, Total",797.796237890803,0,58.1669290016341
2018,Guyana,0,0.00164714384721315,0
2018,Holy See (Vatican City State),0,0.00506923934495561,0
2018,Indonesia,0,0.217389212100498,0
2018,Iraq,0,0.00837545948678917,0
2018,Israel,0,0,0
2018,Kazakhstan,0,0.478435043489076,0
2018,Kuwait,0,378.265366113427,0
2018,Latvia,2.14355529053847,0.0505638337218253,0.156285555727193
2018,Liechtenstein,0,2.85563533708433,0
2018,Lithuania,4.02510434882278,0.325227036653362,0.293468366686118
2018,Malaysia,0,0.0953197012665485,0
2018,Malta,0.847039968042247,0.252315063701158,0.0617572650040542
2018,Mexico,0,1.15180498968564,0
2018,Monaco,0,0.809155025785421,0
2018,Mongolia,0,0.0100446693053682,0
2018,Montenegro,0,0.011889587683309,0
2018,Myanmar,0,0.0110596192061953,0
2018,"Non-DAC Countries, Total",34.0046339948733,0,2.4792610410593
2018,Philippines,0,0.0651663479807059,0
2018,Qatar,0,45.5372421978074,0
2018,Republic of Türkiye,0,0,0
2018,Romania,14.3019128086593,0.121837818016267,1.04274538712817
2018,Russian Federation,0,15.8056109002146,0
2018,Saudi Arabia,0,1519.97702873577,0
2018,Singapore,0,0.0471568476713537,0
2018,South Africa,0,1.4015475291079,0
2018,Sri Lanka,0,0.00465419694678066,0
2018,Thailand,0,0.123804941169747,0
2018,Turkey,0,1.97793411806988,0
2018,United Arab Emirates,0,1899.23185332962,0
2019,Andorra,0,0.0746817128478422,0
2019,Argentina,0,0.148146505212704,0
2019,Armenia,0,0.00500927477468164,0
2019,Azerbaijan,0,0.295725008216372,0
2019,Bangladesh,0,0.0206420849125324,0
2019,Bhutan,0,0.00152147384971228,0
2019,Brazil,0,2.81823557019124,0
2019,Bulgaria,4.01193592176349,0.427791620303724,0.288188527818067
2019,Chile,0,0.0288377247614265,0
2019,China,0,24.258410503147,0
2019,Colombia,0,0.326737739822703,0
2019,Croatia,3.59552284194957,0.0502655769242075,0.258276416863161
2019,Cyprus,0.44808834678564,0.114586744526346,0.0321874335759139
2019,"DAC Countries, Total",1208.45944616054,0,86.8070067688817
2019,"DAC EU Members + EC, Total",1021.48696434625,0,73.376252806873
2019,"DAC EU Members, Total",1021.48696434625,0,73.376252806873
2019,Egypt,0,0.825956615405192,0
2019,Estonia,2.10445212803639,3.62907309695092,0.151168655848277
2019,"G7 Countries, Total",788.794839876354,0,56.6613296142907
2019,Guyana,0,0.00159037801216845,0
2019,India,0,0,0
2019,Indonesia,0,0.212535625441715,0
2019,"Iran, Islamic Republic of",0,0.0331849677934396,0
2019,Isle of Man,0,0.267277378168602,0
2019,Kazakhstan,0,0.00967765682791524,0
2019,Kuwait,0,228.590172493073,0
2019,Latvia,2.04215695771942,0.0112199489212481,0.146693820314032
2019,Liechtenstein,0,2.66842254071396,0
2019,Lithuania,3.99323120080473,0.399267315082974,0.286844915631464
2019,Malaysia,0,0.215120833884092,0
2019,Malta,0.489806895747601,0.281065916419785,0.0351841931061032
2019,"Moldova, Republic of",0,0.00320857017353606,0
2019,Monaco,0,1.21458382245819,0
2019,Mongolia,0,0.00991462712842071,0
2019,Morocco,0,0,0
2019,Myanmar,0,0.0106269399283297,0
2019,"Non-DAC Countries, Total",30.1788344933911,0,2.1678297095265
2019,Oman,0,0.042719239040755,0
2019,Pakistan,0,0.00949491211724422,0
2019,Peru,0,0.00294296253723768,0
2019,Philippines,0,0.0132607953766304,0
2019,Qatar,0,48.3342118803228,0
2019,Republic of Türkiye,0,0,0
2019,Romania,13.4936402005842,0.0673439521971687,0.969285746369482
2019,Russian Federation,0,26.3104445648622,0
2019,Saudi Arabia,0,1368.43634273232,0
2019,Singapore,0,0.0383935213301712,0
2019,South Africa,0,0.662884210381296,0
2019,Sri Lanka,0,0.00996532201550481,0
2019,Thailand,0,0.16690397304987,0
2019,Tunisia,0,0.00547672362324804,0
2019,Turkey,0,7.1495783094094,0
2019,Ukraine,0,0.375335938332457,0
2019,United Arab Emirates,0,557.418918302469,0
2019,Viet Nam,0,0.0609910515194986,0
2020,Algeria,0,0,0
2020,Andorra,0,0.052884,0
2020,Armenia,0,0.005,0
2020,Azerbaijan,0,10.025,0
2020,Bangladesh,0,0.02,0
2020,Belarus,0,0.568587,0
2020,Belize,0,0.011221,0
2020,Bhutan,0,0.0015,0
2020,Brazil,0,0.027699,0
2020,Bulgaria,2.24945327095887,0.389354,0.326562382023266
2020,Cambodia,0,0.02,0
2020,China,0,43.358652,0
2020,Colombia,0,0.035,0
2020,Croatia,1.85930124348536,0.82996,0.269922407729137
2020,Cyprus,0.217033406910843,0.245282,0.0315076322119899
2020,"DAC Countries, Total",593.986319095829,0,86.2314366594872
2020,"DAC EU Members + EC, Total",523.396747896256,0,75.9836583150598
2020,"DAC EU Members, Total",523.396747896256,0,75.9836583150598
2020,Estonia,0.989715887367672,2.88062,0.143681125488455
2020,"G7 Countries, Total",377.216763835195,0,54.7621088766247
2020,Guyana,0,0.003,0
2020,Holy See (Vatican City State),0,0.14672,0
2020,Indonesia,0,0.22,0
2020,"Iran, Islamic Republic of",0,0.01,0
2020,Kazakhstan,0,6,0
2020,Kuwait,0,142.408434333333,0
2020,Latvia,1.10803175802475,0.108578,0.160857526995326
2020,Liechtenstein,0,1.053428,0
2020,Lithuania,1.96346276151782,0.720746,0.285043963656965
2020,Malaysia,0,0.1,0
2020,Malta,0.102346857439561,0.762878,0.014858114186925
2020,Monaco,0,1.778864,0
2020,Mongolia,0,0.009982,0
2020,Montenegro,0,0.003325,0
2020,Morocco,0,0.05,0
2020,Myanmar,0,0.01,0
2020,"Non-DAC Countries, Total",16.2219769041705,0,2.35501109862761
2020,Oman,0,0.216262,0
2020,Pakistan,0,0.01,0
2020,Peru,0,0.002936,0
2020,Philippines,0,0.05,0
2020,Qatar,0,65.724653,0
2020,Republic of Türkiye,0,0,0
2020,Romania,7.73263171846557,0.418159,1.12257794633554
2020,Russian Federation,0,59.907853,0
2020,Saudi Arabia,0,890.076453,0
2020,Serbia,0,1.103753,0
2020,Singapore,0,0.57,0
2020,South Africa,0,0.085305,0
2020,Sri Lanka,0,0.01,0
2020,Thailand,0,0.112581,0
2020,Timor-Leste,0,0.001786,0
2020,Turkey,0,7.972327,0
2020,Turkmenistan,0,0.1,0
2020,Ukraine,0,0,0
2020,United Arab Emirates,0,399.269639,0
2020,Viet Nam,0,0.06,0
2021,Algeria,0,0.0232771811779357,0
2021,Andorra,0,0.0332797021381886,0
2021,Azerbaijan,0,0.0944391763884232,0
2021,Belarus,0,0.397456397453997,0
2021,Bhutan,0,0.00148490475,0
2021,Brazil,0,0.112646286952297,0
2021,Brunei Darussalam,0,0.0780309780696162,0
2021,Bulgaria,1.78316018185064,0.164394949784787,0.358963957664517
2021,China,0,9.37268711874467,0
2021,Croatia,1.46959653094261,0.18836187637029,0.295841165749735
2021,Cyprus,0,0.126598017668372,0
2021,"DAC Countries, Total",434.649576452293,0,87.4983267059011
2021,"DAC EU Members + EC, Total",385.802837955194,0,77.6650998604448
2021,"DAC EU Members, Total",385.802837955194,0,77.6650998604448
2021,Estonia,0.756305871866403,3.67737881515303,0.152250230648554
2021,Faroe Islands,0,0.0743539892401586,0
2021,"G7 Countries, Total",276.364970383741,0,55.6344093696762
2021,Holy See (Vatican City State),0,0.00950684548722796,0
2021,Israel,0,0.0167799465080465,0
2021,Kazakhstan,0,0.0410211605059168,0
2021,Kuwait,0,18.8963089440067,0
2021,Lao People's Democratic Republic,0,0.00297412338580645,0
2021,Latvia,0.90156817528298,0.0105946763464932,0.181492657585074
2021,Liechtenstein,0,0.421510712474519,0
2021,Lithuania,1.44600597301038,0.222364388237069,0.291092203696267
2021,Malaysia,0,0.131833455144457,0
2021,Maldives,0,0.00485817389022523,0
2021,Malta,0,0.248632097746228,0
2021,Mexico,0,0.0887584621320556,0
2021,Monaco,0,1.14299567403029,0
2021,Montenegro,0,0.00328103210775391,0
2021,Morocco,0,0.0240351859880192,0
2021,Nigeria,0,2.54423131731021,0
2021,"Non-DAC Countries, Total",11.59571101925,0,2.33430645309951
2021,Peru,0,0.00270668024778471,0
2021,Philippines,0,0.0580405494629761,0
2021,Qatar,0,37.849317694543,0
2021,Republic of Türkiye,0,0,0
2021,Romania,5.239074286297,0.467617680409358,1.05466623775536
2021,Russian Federation,0,14.2029643681587,0
2021,Saudi Arabia,0,1134.4757629124,0
2021,Singapore,0,0.0666225151400657,0
2021,South Africa,0,0.209900038675222,0
2021,Thailand,0,0.231832253127385,0
2021,Tunisia,0,0.00472724183183956,0
2021,Turkey,0,11.2553956864344,0
2021,Turkmenistan,0,0.0898072972290768,0
2021,United Arab Emirates,0,346.775764324146,0
2021,Uzbekistan,0,0.0971091049875578,0
2021,Viet Nam,0,0.0096761351623089,0
2021,occupied Palestinian territory,0,0.117057221339699,0
