iso3,year,value
OMN,2016,0.3845
OMN,2017,0.3845
OMN,2018,0.3845
OMN,2019,0.3845
OMN,2020,0.3845
OMN,2021,0.3845
PAK,2000,51.7375
PAK,2001,58.22
PAK,2002,61.58
PAK,2003,58.57
PAK,2004,57.57
PAK,2005,59.3576
PAK,2006,59.8566
PAK,2007,60.6342
PAK,2008,62.5465
PAK,2009,78.4983
PAK,2010,83.9158
PAK,2011,85.5689
PAK,2012,89.3403
PAK,2013,96.816
PAK,2014,102.9985
PAK,2015,101.4319
PAK,2016,104.3429
PAK,2017,104.812
PAK,2018,110.0441
PAK,2019,136.4821
PAK,2020,158.2435
PAK,2021,162.906253747418
PAN,2000,1
PAN,2001,1
PAN,2002,1
PAN,2003,1
PAN,2004,1
PAN,2005,1
PAN,2006,1
PAN,2007,1
PAN,2008,1
PAN,2009,1
PAN,2010,1
PAN,2011,1
PAN,2012,1
PAN,2013,1
PAN,2014,1
PAN,2015,1
PAN,2016,1
PAN,2017,1
PAN,2018,1
PAN,2019,1
PAN,2020,1
PAN,2021,1
PER,2000,3.4899
PER,2001,3.5081
PER,2002,3.5177
PER,2003,3.4792
PER,2004,3.4138
PER,2005,3.2967
PER,2006,3.2746
PER,2007,3.129
PER,2008,2.9259
PER,2009,3.0122
PER,2010,2.8251
PER,2011,2.7541
PER,2012,2.6376
PER,2013,2.7019
PER,2014,2.839
PER,2015,3.1844
PER,2016,3.3751
PER,2017,3.2605
PER,2018,3.2866
PER,2019,3.3373
PER,2020,3.4949
PER,2021,3.88055413137587
PHL,2000,44.1923
PHL,2001,50.9926
PHL,2002,51.6036
PHL,2003,54.2033
PHL,2004,56.0399
PHL,2005,55.0855
PHL,2006,51.3143
PHL,2007,46.1484
PHL,2008,44.3233
PHL,2009,47.6797
PHL,2010,45.1097
PHL,2011,43.3131
PHL,2012,42.2288
PHL,2013,42.4462
PHL,2014,44.3952
PHL,2015,45.5028
PHL,2016,47.4925
PHL,2017,50.4037
PHL,2018,52.6614
PHL,2019,51.7958
PHL,2020,49.6241
PHL,2021,49.2545977288412
PLW,2000,1
PLW,2001,1
PLW,2002,1
PLW,2003,1
PLW,2004,1
PLW,2005,1
PLW,2006,1
PLW,2007,1
PLW,2008,1
PLW,2009,1
PLW,2010,1
PLW,2011,1
PLW,2012,1
PLW,2013,1
PLW,2014,1
PLW,2015,1
PLW,2016,1
PLW,2017,1
PLW,2018,1
PLW,2019,1
PLW,2020,1
PLW,2021,1
PNG,2000,2.7648
PNG,2001,3.3743
PNG,2002,3.8858
PNG,2003,3.5537
PNG,2004,3.2217
PNG,2005,3.102
PNG,2006,3.0567
PNG,2007,2.9653
PNG,2008,2.7001
PNG,2009,2.7551
PNG,2010,2.7193
PNG,2011,2.371
PNG,2012,2.0836
PNG,2013,2.2445
PNG,2014,2.4614
PNG,2015,2.7684
PNG,2016,3.133
PNG,2017,3.1888
PNG,2018,3.2935
PNG,2019,3.3875
PNG,2020,3.46
PNG,2021,3.50877192982456
POL,2000,4.346075
POL,2001,4.0939
POL,2002,4.080033
POL,2003,3.889075
POL,2004,3.657642
POL,2005,3.235483
POL,2006,3.103158
POL,2007,2.76795
POL,2008,2.409242
POL,2009,3.120142
POL,2010,3.0153
POL,2011,2.962848
POL,2012,3.256542
POL,2013,3.160617
POL,2014,3.154542
POL,2015,3.7695
POL,2016,3.942783
POL,2017,3.779333
POL,2018,3.611717
POL,2019,3.839375
POL,2020,3.899742
POL,2021,3.861917
PRI,2000,1
PRI,2001,1
PRI,2002,1
PRI,2003,1
PRI,2004,1
PRI,2005,1
PRI,2006,1
PRI,2007,1
PRI,2008,1
PRI,2009,1
PRI,2010,1
PRI,2011,1
PRI,2012,1
PRI,2013,1
PRI,2014,1
PRI,2015,1
PRI,2016,1
PRI,2017,1
PRI,2018,1
PRI,2019,1
PRI,2020,1
PRI,2021,
PRK,2000,
PRK,2001,
PRK,2002,
PRK,2003,
PRK,2004,
PRK,2005,
PRK,2006,
PRK,2007,
PRK,2008,
PRK,2009,
PRK,2010,
PRK,2011,
PRK,2012,
PRK,2013,
PRK,2014,
PRK,2015,
PRK,2016,
PRK,2017,
PRK,2018,
PRK,2019,
PRK,2020,
PRK,2021,
PRT,2000,1.082705
PRT,2001,1.116533
PRT,2002,1.057559
PRT,2003,0.884048
PRT,2004,0.803922
PRT,2005,0.8038
PRT,2006,0.796433
PRT,2007,0.729672
PRT,2008,0.679923
PRT,2009,0.716958
PRT,2010,0.754309
PRT,2011,0.718414
PRT,2012,0.778338
PRT,2013,0.752945
PRT,2014,0.752728
PRT,2015,0.901296
PRT,2016,0.903421
PRT,2017,0.885206
PRT,2018,0.846773
PRT,2019,0.893276
PRT,2020,0.875506
PRT,2021,0.845494
PRY,2000,3486.35
PRY,2001,4105.93
PRY,2002,5716.26
PRY,2003,6424.34
PRY,2004,5974.58
PRY,2005,6177.9583
PRY,2006,5635.5078
PRY,2007,5032.7446
PRY,2008,4363.0665
PRY,2009,4966.5823
PRY,2010,4739.4784
PRY,2011,4191.4163
PRY,2012,4421.6593
PRY,2013,4303.8826
PRY,2014,4462.1853
PRY,2015,5204.9208
PRY,2016,5670.5409
PRY,2017,5618.9335
PRY,2018,5732.1046
PRY,2019,6240.7221
PRY,2020,6771.0974
PRY,2021,6774.16273484849
PSE,2000,1
PSE,2001,1
PSE,2002,1
PSE,2003,1
PSE,2004,1
PSE,2005,1
PSE,2006,1
PSE,2007,1
PSE,2008,1
PSE,2009,1
PSE,2010,1
PSE,2011,1
PSE,2012,1
PSE,2013,1
PSE,2014,1
PSE,2015,1
PSE,2016,1
PSE,2017,1
PSE,2018,1
PSE,2019,1
PSE,2020,1
PSE,2021,
PYF,2000,129.44
PYF,2001,133.237791216225
PYF,2002,126.200312871571
PYF,2003,105.494942032458
PYF,2004,95.9333368925229
PYF,2005,95.957
PYF,2006,95.1242
PYF,2007,87.1882
PYF,2008,81.4647
PYF,2009,85.9001
PYF,2010,90.1008
PYF,2011,85.8419
PYF,2012,92.8751
PYF,2013,89.8758
PYF,2014,89.944
PYF,2015,107.553234404315
PYF,2016,107.806815805024
PYF,2017,105.633078151149
PYF,2018,101.046821879543
PYF,2019,106.588933804405
PYF,2020,104.710608186968
PYF,2021,100.880222566186
QAT,2000,3.64
QAT,2001,3.64
QAT,2002,3.64
QAT,2003,3.64
QAT,2004,3.64
QAT,2005,3.64
QAT,2006,3.64
QAT,2007,3.64
QAT,2008,3.64
QAT,2009,3.64
QAT,2010,3.64
QAT,2011,3.64
QAT,2012,3.64
QAT,2013,3.64
QAT,2014,3.64
QAT,2015,3.64
QAT,2016,3.64
QAT,2017,3.64
QAT,2018,3.64
QAT,2019,3.64
QAT,2020,3.64
QAT,2021,3.64
REU,2000,
REU,2001,
REU,2002,
REU,2003,
REU,2004,
REU,2005,
REU,2006,
REU,2007,
REU,2008,
REU,2009,
REU,2010,
REU,2011,
REU,2012,
REU,2013,
REU,2014,
REU,2015,
REU,2016,
REU,2017,
REU,2018,
REU,2019,
REU,2020,
REU,2021,
ROU,2000,2.170872
ROU,2001,2.906079
ROU,2002,3.305543
ROU,2003,3.320007
ROU,2004,3.263657
ROU,2005,2.913653
ROU,2006,2.808983
ROU,2007,2.43825
ROU,2008,2.518858
ROU,2009,3.049325
ROU,2010,3.1779
ROU,2011,3.048608
ROU,2012,3.4682
ROU,2013,3.327917
ROU,2014,3.349175
ROU,2015,4.005667
ROU,2016,4.059183
ROU,2017,4.052492
ROU,2018,3.941617
ROU,2019,4.237925
ROU,2020,4.243992
ROU,2021,4.160417
RUS,2000,28.129167
RUS,2001,29.168525
RUS,2002,31.348483
RUS,2003,30.692025
RUS,2004,28.813742
RUS,2005,28.284442
RUS,2006,27.190958
RUS,2007,25.580845
RUS,2008,24.852875
RUS,2009,31.740358
RUS,2010,30.367915
RUS,2011,29.382341
RUS,2012,30.839831
RUS,2013,31.837144
RUS,2014,38.378207
RUS,2015,60.93765
RUS,2016,67.055933
RUS,2017,58.342801
RUS,2018,62.668133
RUS,2019,64.737658
RUS,2020,72.104908
RUS,2021,73.65435
RWA,2000,389.6962
RWA,2001,442.9919
RWA,2002,475.3652
RWA,2003,537.655
RWA,2004,577.449
RWA,2005,557.8226
RWA,2006,551.7103
RWA,2007,546.955
RWA,2008,546.8487
RWA,2009,568.2813
RWA,2010,583.1309
RWA,2011,600.3065
RWA,2012,614.2951
RWA,2013,646.636
RWA,2014,681.8617
RWA,2015,719.8596
RWA,2016,787.2515
RWA,2017,831.5305
RWA,2018,861.1839
RWA,2019,899.4584
RWA,2020,943.1379
RWA,2021,988.624806551768
SAU,2000,3.75
SAU,2001,3.75
SAU,2002,3.75
SAU,2003,3.75
SAU,2004,3.75
SAU,2005,3.75
SAU,2006,3.75
SAU,2007,3.75
SAU,2008,3.75
SAU,2009,3.75
SAU,2010,3.75
SAU,2011,3.75
SAU,2012,3.75
SAU,2013,3.75
SAU,2014,3.75
SAU,2015,3.75
SAU,2016,3.75
SAU,2017,3.75
SAU,2018,3.75
SAU,2019,3.75
SAU,2020,3.75
SAU,2021,3.75
SCG,2000,
SCG,2001,
SCG,2002,
SCG,2003,
SCG,2004,
SCG,2005,
SCG,2006,
SCG,2007,
SCG,2008,
SCG,2009,
SCG,2010,
SCG,2011,
SCG,2012,
SCG,2013,
SCG,2014,
SCG,2015,
SCG,2016,
SCG,2017,
SCG,2018,
SCG,2019,
SCG,2020,
SCG,2021,
SDN,2000,2.5712
SDN,2001,2.587
SDN,2002,2.6331
SDN,2003,2.6098
SDN,2004,2.5791
SDN,2005,2.4361
SDN,2006,2.1715
SDN,2007,2.0161
SDN,2008,2.0902
SDN,2009,2.6
SDN,2010,2.9
SDN,2011,3.8
SDN,2012,6
SDN,2013,7.3
SDN,2014,8.9
SDN,2015,9.9
SDN,2016,15
SDN,2017,21
SDN,2018,42.5
SDN,2019,74.8
SDN,2020,190.3
SDN,2021,
SEN,2000,710.208
SEN,2001,732.3977
SEN,2002,693.7132
SEN,2003,579.8974
SEN,2004,527.338
SEN,2005,527.2584
SEN,2006,522.4256
SEN,2007,478.6337
SEN,2008,446
SEN,2009,470.2934
SEN,2010,494.7943
SEN,2011,471.2486
SEN,2012,510.5563
SEN,2013,493.8996
SEN,2014,493.7573
SEN,2015,591.2117
SEN,2016,592.6056
SEN,2017,580.6567
SEN,2018,555.4465
SEN,2019,585.911
SEN,2020,575.586
SEN,2021,554.530675033104
SGP,2000,1.723963
SGP,2001,1.791723
SGP,2002,1.790588
SGP,2003,1.742183
SGP,2004,1.690228
SGP,2005,1.664398
SGP,2006,1.588933
SGP,2007,1.507102
SGP,2008,1.414861
SGP,2009,1.454515
SGP,2010,1.363508
SGP,2011,1.257776
SGP,2012,1.249676
SGP,2013,1.2513
SGP,2014,1.26705
SGP,2015,1.374825
SGP,2016,1.381546
SGP,2017,1.380925
SGP,2018,1.348842
SGP,2019,1.364158
SGP,2020,1.379742
SGP,2021,1.343483
SHN,2000,
SHN,2001,
SHN,2002,
SHN,2003,
SHN,2004,
SHN,2005,
SHN,2006,
SHN,2007,
SHN,2008,
SHN,2009,
SHN,2010,
SHN,2011,
SHN,2012,
SHN,2013,
SHN,2014,
SHN,2015,
SHN,2016,
SHN,2017,
SHN,2018,
SHN,2019,
SHN,2020,
SHN,2021,
SLB,2000,5.0889
SLB,2001,5.278
SLB,2002,6.7488
SLB,2003,7.5059
SLB,2004,7.4847
SLB,2005,7.5299
SLB,2006,7.6095
SLB,2007,7.652
SLB,2008,7.7479
SLB,2009,8.055
SLB,2010,8.0645
SLB,2011,7.6413
SLB,2012,7.3552
SLB,2013,7.3021
SLB,2014,7.3753
SLB,2015,7.9147
SLB,2016,7.9482
SLB,2017,7.8874
SLB,2018,7.9525
SLB,2019,8.1734
SLB,2020,8.2134
SLB,2021,8.03010299104932
SLE,2000,2092.1
SLE,2001,1986.15
SLE,2002,2099
SLE,2003,2347.9
SLE,2004,2701.3
SLE,2005,2889.5875
SLE,2006,2961.9092
SLE,2007,2985.1858
SLE,2008,2981.5147
SLE,2009,3385.65
SLE,2010,3978.0875
SLE,2011,4349.1621
SLE,2012,4344.0376
SLE,2013,4332.4991
SLE,2014,4524.1579
SLE,2015,5076
SLE,2016,6289.9401
SLE,2017,7384.4322
SLE,2018,7931.6317
SLE,2019,9010.2211
SLE,2020,9829
SLE,2021,
SLV,2000,1
SLV,2001,1
SLV,2002,1
SLV,2003,1
SLV,2004,1
SLV,2005,1
SLV,2006,1
SLV,2007,1
SLV,2008,1
SLV,2009,1
SLV,2010,1
SLV,2011,1
SLV,2012,1
SLV,2013,1
SLV,2014,1
SLV,2015,1
SLV,2016,1
SLV,2017,1
SLV,2018,1
SLV,2019,1
SLV,2020,1
SLV,2021,1
SMR,2000,1.0854
SMR,2001,1.098
SMR,2002,1.04
SMR,2003,0.883
SMR,2004,0.8
SMR,2005,0.8041
SMR,2006,0.7971
SMR,2007,0.7306
SMR,2008,0.6827
SMR,2009,0.7198
SMR,2010,0.7543
SMR,2011,0.7184
SMR,2012,0.7783
SMR,2013,0.7529
SMR,2014,0.7527
SMR,2015,0.9013
SMR,2016,0.9034
SMR,2017,0.8852
SMR,2018,0.8468
SMR,2019,0.8932
SMR,2020,0.8775
SMR,2021,0.845376564367945
SOM,2000,
SOM,2001,
SOM,2002,
SOM,2003,
SOM,2004,
SOM,2005,
SOM,2006,
SOM,2007,
SOM,2008,
SOM,2009,31558.9054783951
SOM,2010,31269.6625712251
SOM,2011,29966.8354404084
SOM,2012,22516.0002967711
SOM,2013,19283.8
SOM,2014,20230.9542
SOM,2015,22254.2525
SOM,2016,23061.785
SOM,2017,23098.66
SOM,2018,23954.1844
SOM,2019,25063.75
SOM,2020,25761
SOM,2021,
SPI,2000,
SPI,2001,
SPI,2002,
SPI,2003,
SPI,2004,
SPI,2005,
SPI,2006,
SPI,2007,
SPI,2008,
SPI,2009,
SPI,2010,
SPI,2011,
SPI,2012,
SPI,2013,
SPI,2014,
SPI,2015,
SPI,2016,
SPI,2017,
SPI,2018,
SPI,2019,
SPI,2020,
SPI,2021,
SPM,2000,
SPM,2001,
SPM,2002,
SPM,2003,
SPM,2004,
SPM,2005,
SPM,2006,
SPM,2007,
SPM,2008,
SPM,2009,
SPM,2010,
SPM,2011,
SPM,2012,
SPM,2013,
SPM,2014,
SPM,2015,
SPM,2016,
SPM,2017,
SPM,2018,
SPM,2019,
SPM,2020,
SPM,2021,
SRB,2000,63.1659
SRB,2001,66.91366
SRB,2002,64.405225
SRB,2003,57.590042
SRB,2004,58.375708
SRB,2005,66.717825
SRB,2006,67.155125
SRB,2007,58.449567
SRB,2008,55.72925
SRB,2009,67.604933
SRB,2010,77.722842
SRB,2011,73.355433
SRB,2012,87.958808
SRB,2013,85.158842
SRB,2014,88.405308
SRB,2015,108.811425
SRB,2016,111.27785
SRB,2017,107.75885
SRB,2018,100.175075
SRB,2019,105.249558
SRB,2020,103.163292
SRB,2021,99.395942
SSD,2000,
SSD,2001,
SSD,2002,
SSD,2003,
SSD,2004,
SSD,2005,
SSD,2006,
SSD,2007,
SSD,2008,2.0913
SSD,2009,2.3098
SSD,2010,2.3049
SSD,2011,2.989
SSD,2012,2.95
SSD,2013,2.95
SSD,2014,2.95
SSD,2015,3.6042
SSD,2016,16.92
SSD,2017,85.3
SSD,2018,127.78
SSD,2019,152.42
SSD,2020,160.83
SSD,2021,306.354619937276
STP,2000,7.9782
STP,2001,8.8421
STP,2002,9.0883
STP,2003,9.3476
STP,2004,9.9023
STP,2005,10.558
STP,2006,12.4486
STP,2007,13.5368
STP,2008,14.6952
STP,2009,16.2085
STP,2010,18.574
STP,2011,17.7542
STP,2012,19.2114
STP,2013,18.5955
STP,2014,18.5939
STP,2015,22.2438
STP,2016,22.2804
STP,2017,21.9139
STP,2018,20.907
STP,2019,22.049
STP,2020,21.6684
STP,2021,
SUN,2000,
SUN,2001,
SUN,2002,
SUN,2003,
SUN,2004,
SUN,2005,
SUN,2006,
SUN,2007,
SUN,2008,
SUN,2009,
SUN,2010,
SUN,2011,
SUN,2012,
SUN,2013,
SUN,2014,
SUN,2015,
SUN,2016,
SUN,2017,
SUN,2018,
SUN,2019,
SUN,2020,
SUN,2021,
SUR,2000,1.32
SUR,2001,2.18
SUR,2002,2.35
SUR,2003,2.601
SUR,2004,2.734
SUR,2005,2.7317
SUR,2006,2.7437
SUR,2007,2.745
SUR,2008,2.745
SUR,2009,2.745
SUR,2010,2.7454
SUR,2011,3.268
SUR,2012,3.3
SUR,2013,3.3
SUR,2014,3.3
SUR,2015,3.4167
SUR,2016,6.2286
SUR,2017,7.4877
SUR,2018,7.4625
SUR,2019,7.9014
SUR,2020,13.2974
SUR,2021,18.238666375
SVK,2000,1.528088
SVK,2001,1.605086
SVK,2002,1.504572
SVK,2003,1.220637
SVK,2004,1.070733
SVK,2005,1.029617
SVK,2006,0.985768
SVK,2007,0.819702
SVK,2008,0.709069
SVK,2009,0.716958
SVK,2010,0.754309
SVK,2011,0.718414
SVK,2012,0.778338
SVK,2013,0.752945
SVK,2014,0.752728
SVK,2015,0.901296
SVK,2016,0.903421
SVK,2017,0.885206
SVK,2018,0.846773
SVK,2019,0.893276
SVK,2020,0.875506
SVK,2021,0.845494
SVN,2000,0.929127
SVN,2001,1.012973
SVN,2002,1.002538
SVN,2003,0.86427
SVN,2004,0.802792
SVN,2005,0.804146
SVN,2006,0.797147
SVN,2007,0.729672
SVN,2008,0.679923
SVN,2009,0.716958
SVN,2010,0.754309
SVN,2011,0.718414
SVN,2012,0.778338
SVN,2013,0.752945
SVN,2014,0.752728
SVN,2015,0.901296
SVN,2016,0.903421
SVN,2017,0.885206
SVN,2018,0.846773
SVN,2019,0.893276
SVN,2020,0.875506
SVN,2021,0.845494
SWE,2000,9.162244
SWE,2001,10.329136
SWE,2002,9.737123
SWE,2003,8.086304
SWE,2004,7.348887
SWE,2005,7.473088
SWE,2006,7.378249
SWE,2007,6.75877
SWE,2008,6.591099
SWE,2009,7.653819
SWE,2010,7.207524
SWE,2011,6.493543
SWE,2012,6.775016
SWE,2013,6.513972
SWE,2014,6.860785
SWE,2015,8.434841
SWE,2016,8.561992
SWE,2017,8.548861
SWE,2018,8.692518
SWE,2019,9.458349
SWE,2020,9.210309
SWE,2021,8.576567
SWZ,2000,6.9398
SWZ,2001,8.6091
SWZ,2002,10.5407
SWZ,2003,7.5647
SWZ,2004,6.4596
SWZ,2005,6.3593
SWZ,2006,6.7715
SWZ,2007,7.0454
SWZ,2008,8.2612
SWZ,2009,8.4737
SWZ,2010,7.3212
SWZ,2011,7.2611
SWZ,2012,8.21
SWZ,2013,9.6551
SWZ,2014,10.8527
SWZ,2015,12.7463
SWZ,2016,14.7096
SWZ,2017,13.3294
SWZ,2018,13.2401
SWZ,2019,14.45
SWZ,2020,16.4703
SWZ,2021,14.7834351395784
SXM,2000,
SXM,2001,
SXM,2002,
SXM,2003,
SXM,2004,
SXM,2005,
SXM,2006,
SXM,2007,
SXM,2008,
SXM,2009,
SXM,2010,
SXM,2011,1.79
SXM,2012,1.79
SXM,2013,1.79
SXM,2014,1.79
SXM,2015,1.79
SXM,2016,1.79
SXM,2017,1.79
SXM,2018,1.79
SXM,2019,1.79
SXM,2020,1.79
SXM,2021,1.79
SYC,2000,5.7138
SYC,2001,5.8575
SYC,2002,5.48
SYC,2003,5.4007
SYC,2004,5.5
SYC,2005,5.5
SYC,2006,5.5197
SYC,2007,6.7011
SYC,2008,9.4572
SYC,2009,13.6099
SYC,2010,12.0678
SYC,2011,12.381
SYC,2012,13.6946
SYC,2013,12.0577
SYC,2014,12.7469
SYC,2015,13.3139
SYC,2016,13.3196
SYC,2017,13.6481
SYC,2018,13.9115
SYC,2019,14.0335
SYC,2020,17.6
SYC,2021,16.9205225709613
SYR,2000,11.225
SYR,2001,11.225
SYR,2002,11.225
SYR,2003,11.225
SYR,2004,11.225
SYR,2005,11.225
SYR,2006,11.225
SYR,2007,11.225
SYR,2008,11.225
SYR,2009,11.225
SYR,2010,11.225
SYR,2011,50.5744826473
SYR,2012,70.6618
SYR,2013,144.3841
SYR,2014,170.0652
SYR,2015,286.9655
SYR,2016,495.0265
SYR,2017,516.1781
SYR,2018,446.1618
SYR,2019,522.6262
SYR,2020,
SYR,2021,
TCA,2000,
TCA,2001,1
TCA,2002,1
TCA,2003,1
TCA,2004,1
TCA,2005,1
TCA,2006,1
TCA,2007,1
TCA,2008,1
TCA,2009,1
TCA,2010,1
TCA,2011,1
TCA,2012,1
TCA,2013,1
TCA,2014,1
TCA,2015,1
TCA,2016,1
TCA,2017,1
TCA,2018,1
TCA,2019,1
TCA,2020,1
TCA,2021,
TCD,2000,710.208
TCD,2001,732.3977
TCD,2002,693.7132
TCD,2003,579.8974
TCD,2004,527.338
TCD,2005,527.2584
TCD,2006,522.4256
TCD,2007,478.6337
TCD,2008,446
TCD,2009,470.2934
TCD,2010,494.7943
TCD,2011,471.2486
TCD,2012,510.5563
TCD,2013,493.8996
TCD,2014,493.7573
TCD,2015,591.2117
TCD,2016,592.6056
TCD,2017,580.6567
TCD,2018,555.4465
TCD,2019,585.911
TCD,2020,575.586
TCD,2021,554.530675033104
TGO,2000,710.208
TGO,2001,732.3977
TGO,2002,693.7132
TGO,2003,579.8974
TGO,2004,527.338
TGO,2005,527.2584
TGO,2006,522.4256
TGO,2007,478.6337
TGO,2008,446
TGO,2009,470.2934
TGO,2010,494.7943
TGO,2011,471.2486
TGO,2012,510.5563
TGO,2013,493.8996
TGO,2014,493.7573
TGO,2015,591.2117
TGO,2016,592.6056
TGO,2017,580.6567
TGO,2018,555.4465
TGO,2019,585.911
TGO,2020,575.586
TGO,2021,554.530675033104
THA,2000,40.1118
THA,2001,44.4319
THA,2002,42.9601
THA,2003,41.4846
THA,2004,40.2224
THA,2005,40.2201
THA,2006,37.882
THA,2007,34.5182
THA,2008,33.3133
THA,2009,34.2858
THA,2010,31.6857
THA,2011,30.4917
THA,2012,31.0831
THA,2013,30.726
THA,2014,32.4798
THA,2015,34.2477
THA,2016,35.2964
THA,2017,33.9398
THA,2018,32.3102
THA,2019,31.0476
THA,2020,31.2937
THA,2021,31.9770934417717
TJK,2000,2.0763
TJK,2001,2.3722
TJK,2002,2.7641
TJK,2003,3.0614
TJK,2004,2.9705
TJK,2005,3.1166
TJK,2006,3.2984
TJK,2007,3.4425
TJK,2008,3.4307
TJK,2009,4.1427
TJK,2010,4.379
TJK,2011,4.6102
TJK,2012,4.7377
TJK,2013,4.7642
TJK,2014,4.9376
TJK,2015,6.1631
TJK,2016,7.8357
TJK,2017,8.5497
TJK,2018,9.1512
TJK,2019,9.5304
TJK,2020,10.3219
TJK,2021,11.30885
TKL,2000,
TKL,2001,
TKL,2002,
TKL,2003,
TKL,2004,
TKL,2005,
TKL,2006,
TKL,2007,
TKL,2008,
TKL,2009,
TKL,2010,
TKL,2011,
TKL,2012,
TKL,2013,
TKL,2014,
TKL,2015,
TKL,2016,
TKL,2017,
TKL,2018,
TKL,2019,
TKL,2020,
TKL,2021,
TKM,2000,1.7981
TKM,2001,2.04
TKM,2002,2.0278
TKM,2003,1.9876
TKM,2004,2.159
TKM,2005,2.204
TKM,2006,2.165
TKM,2007,2.132
TKM,2008,2.567
TKM,2009,2.85
TKM,2010,2.85
TKM,2011,2.85
TKM,2012,2.85
TKM,2013,2.85
TKM,2014,2.85
TKM,2015,3.5
TKM,2016,3.5
TKM,2017,3.5
TKM,2018,3.5
TKM,2019,3.5
TKM,2020,3.5
TKM,2021,
TLS,2000,1
TLS,2001,1
TLS,2002,1
TLS,2003,1
TLS,2004,1
TLS,2005,1
TLS,2006,1
TLS,2007,1
TLS,2008,1
TLS,2009,1
TLS,2010,1
TLS,2011,1
TLS,2012,1
TLS,2013,1
TLS,2014,1
TLS,2015,1
TLS,2016,1
TLS,2017,1
TLS,2018,1
TLS,2019,1
TLS,2020,1
TLS,2021,1
TON,2000,1.6391
TON,2001,1.9572
TON,2002,2.1798
TON,2003,2.1955
TON,2004,2.0457
TON,2005,1.9383
TON,2006,2.0089
TON,2007,2.0027
TON,2008,1.9008
TON,2009,2.0857
TON,2010,1.9289
TON,2011,1.8321
TON,2012,1.6949
TON,2013,1.7338
TON,2014,1.8123
TON,2015,1.9431
TON,2016,2.2176
TON,2017,2.2105
TON,2018,2.1938
TON,2019,2.2719
TON,2020,2.3101
TON,2021,2.26310728305551
TTO,2000,6.2998
TTO,2001,6.2332
TTO,2002,6.2487
TTO,2003,6.2951
TTO,2004,6.299
TTO,2005,6.2996
TTO,2006,6.3122
TTO,2007,6.3282
TTO,2008,6.2891
TTO,2009,6.3259
TTO,2010,6.3755
TTO,2011,6.4093
TTO,2012,6.4296
TTO,2013,6.4426
TTO,2014,6.4091
TTO,2015,6.3774
TTO,2016,6.669
TTO,2017,6.7795
TTO,2018,6.7708
TTO,2019,6.7543
TTO,2020,6.7511
TTO,2021,6.75853004916294
TUN,2000,1.3707
TUN,2001,1.4387
TUN,2002,1.4217
TUN,2003,1.2885
TUN,2004,1.2455
TUN,2005,1.2974
TUN,2006,1.331
TUN,2007,1.2814
TUN,2008,1.2321
TUN,2009,1.3503
TUN,2010,1.4314
TUN,2011,1.4078
TUN,2012,1.5619
TUN,2013,1.6247
TUN,2014,1.6977
TUN,2015,1.9616
TUN,2016,2.148
TUN,2017,2.4194
TUN,2018,2.6469
TUN,2019,2.9344
TUN,2020,2.8124
TUN,2021,2.79446666666667
TUR,2000,0.625219
TUR,2001,1.225588
TUR,2002,1.507226
TUR,2003,1.500885
TUR,2004,1.425537
TUR,2005,1.343583
TUR,2006,1.428453
TUR,2007,1.302931
TUR,2008,1.301522
TUR,2009,1.54996
TUR,2010,1.502849
TUR,2011,1.674955
TUR,2012,1.796001
TUR,2013,1.903768
TUR,2014,2.188542
TUR,2015,2.720009
TUR,2016,3.020135
TUR,2017,3.648133
TUR,2018,4.82837
TUR,2019,5.673819
TUR,2020,7.008605
TUR,2021,
TUV,2000,1.7248
TUV,2001,1.9334
TUV,2002,1.8406
TUV,2003,1.5419
TUV,2004,1.3598
TUV,2005,1.3095
TUV,2006,1.328
TUV,2007,1.1951
TUV,2008,1.1922
TUV,2009,1.2822
TUV,2010,1.0902
TUV,2011,0.9695
TUV,2012,0.9658
TUV,2013,1.0358
TUV,2014,1.1094
TUV,2015,1.3311
TUV,2016,1.3452
TUV,2017,1.3048
TUV,2018,1.3384
TUV,2019,1.4385
TUV,2020,1.4531
TUV,2021,
TWN,2000,31.23425
TWN,2001,33.8130833333333
TWN,2002,34.5789166666667
TWN,2003,34.41925
TWN,2004,33.4259166666667
TWN,2005,32.1785
TWN,2006,32.5335
TWN,2007,32.8426666666667
TWN,2008,31.5341666666667
TWN,2009,33.0565
TWN,2010,31.6474166666667
TWN,2011,29.4689166666667
TWN,2012,29.6155833333333
TWN,2013,29.7708333333333
TWN,2014,30.37025
TWN,2015,31.9075833333333
TWN,2016,32.3253333333333
TWN,2017,30.4424166666667
TWN,2018,30.1626666666667
TWN,2019,30.927
TWN,2020,29.58325
TWN,2021,28.0235
TZA,2000,800.4085
TZA,2001,876.4117
TZA,2002,966.5828
TZA,2003,1038.419
TZA,2004,1089.3348
TZA,2005,1128.9342
TZA,2006,1251.9
TZA,2007,1245.0355
TZA,2008,1197.182
TZA,2009,1320.3303
TZA,2010,1395.6249
TZA,2011,1557.4334
TZA,2012,1571.698
TZA,2013,1597.5558
TZA,2014,1653.232
TZA,2015,1991.391
TZA,2016,2177.086
TZA,2017,2228.8576
TZA,2018,2263.7806
TZA,2019,2288.2067
TZA,2020,2294.1462
TZA,2021,
UGA,2000,1512.0207
UGA,2001,1762.9242
UGA,2002,1754.561
UGA,2003,1883.4138
UGA,2004,1934.9142
